code
234225
234226
234186
234188
177217
105292
286751
286741
133266
105294
133265
105306
133267
105297
105092
105093
105076
105077
139754
139755
105074
105075
105068
105069
105099
105100
105071
105073
133268
105299
105078
105079
139752
139753
105277
105278
139756
139757
105275
105276
856559
856583
432190
432180
856500
856542
856401
856492
432340
432330
42838
42812
105576
42697
106986
106987
189622
189623
189608
189609
105578
42648
129846
129847
244342
244344
106486
106487
106503
106504
106470
106482
112228
106512
106505
106506
174427
105032
104988
104989
104983
104985
244338
244339
244296
244297
244656
244658
244659
244662
244654
244655
244663
244664
133269
105303
106493
106494
106513
106514
40341
171513
533745
534289
201620
201622
201625
255456
255483
247923
247926
247615
249382
92492
239113
250343
250344
248206
248207
248208
248209
478850
325201
186781
186771
11123
11215
75144
15254
80423
238944
535195
84456
102519
102476
102482
102477
128665
128666
102174
102176
102175
102173
238942
238943
90926
243142
821173
201623
243127
201660
243129
820860
201629
213648
90727
90728
457180
343601
972530
237627
190899
870337
108145
870188
140242
101573
47767
248069
248065
248067
264821
264811
153881
237928
193603
145569
256978
199564
234588
237939
234602
234589
231689
217122
142595
120525
120529
120507
192444
231703
264141
124843
188481
254488
260834
206749
125783
91282
206752
173777
90651
262831
145266
96288
96286
85137
85138
204379
204392
539480
539490
57254
57253
156665
156666
227289
227292
227357
227358
139085
260175
260176
258364
247938
243025
194990
195001
784790
784800
85075
85077
85132
85133
84944
84945
539060
539070
85165
85166
85162
85163
57264
57263
784830
784840
97542
97544
232948
232949
180722
180723
127797
127798
131153
112007
227294
227295
227359
227362
201710
201712
197325
197326
197179
197180
197320
197322
197280
197312
243024
232333
232334
232346
232347
233143
232336
244489
189147
189148
244536
139108
195058
195059
195060
195062
189394
189395
195055
195056
232379
232382
232373
232374
177742
174329
240202
240203
478040
240099
76859
255978
255979
240145
76863
240722
196686
63473
132526
183751
193572
374230
221914
186983
44423
115231
115233
202329
202330
179443
179444
223911
596890
202335
202336
179429
179442
71962
127552
142246
221912
165855
114489
140768
128774
132963
131669
102235
140086
246891
217318
217319
217324
217325
153275
7689
237937
234775
234808
237938
233773
10576
234528
235006
235007
241154
179472
303123
179458
131664
116217
237074
129235
129236
142849
142866
142867
142842
142846
142847
91001
270481
98688
142884
115622
89443
112404
901910
111038
111063
467977
200252
200254
100938
197063
89445
89446
851680
851690
851660
851670
851610
71305
71306
851780
851800
851890
239018
986080
529206
529172
110867
110868
111036
111037
238848
100914
236941
100905
100903
243352
243378
89515
89517
89518
89519
107127
299270
114192
114193
411504
411553
57399
57397
189613
189175
89527
89528
189138
189139
89529
89533
102167
102168
102165
102166
261053
261054
261049
261052
213752
213753
102157
102158
163699
163742
228674
228675
228659
228672
259129
259132
259126
259128
240519
259575
259576
106497
