code,barcode
54531,5012616170003
753673,2200007536733
248816,5000143950618
145414,5013635364534
1015246,5060715580087
205454,5013803997052
1014599,5055198024531
184215,5024448527887
259397,5000168025032
225878,15060329691435
244339,7321011866632
182489,5020379078610
133187,5020379054744
241744,5020379144902
682377,5010303025599
259066,5020379158206
243025,5060597160759
105303,5020379021074
225014,5011659728028
239818,5000175411118
145844,5055757100768
260023,null
1012893,15028250515374
259607,5020379157339
255407,5056053304706
91090,5000136093155
202553,5000193500566
149857,5021685111008
249957,5011929333617
195914,5010123727703
92707,18341751024
204217,5020379106375
196534,5060217170496
119802,5014276040306
192403,96097274
138827,5018525000325
256616,5414150410575
257278,5020379158329
213996,5020379111225
145744,5055757100485
179438,3344060030445
146343,8000500178652
205292,4001929400311
74027,5060051271069
165752,5020379070010
88548,5011659603196
86067,26102469774
222956,5010035064859
1014802,5060414177489
1016031,5055198045611
233207,8711118026944
238044,7613036288002
180840,5020411121182
1016327,8711177580869
320881,87108620
129847,5060080971725
226022,5020379124010
99641,5000328490557
85248,8711112607033
102777,3495566030962
1014246,5019890061102
213925,5020379111188
226792,5053827171823
235512,5010338017262
1014257,8005465822671
127242,7622300727208
234885,5020379138604
232324,5012035954642
121844,3155930001300
197180,5011929132661
244448,5060517885298
1011336,5056105110279
135109,8710243960505
229703,720780032250
212341,5017600012178
91282,5023274065600
147205,5011659709072
570070,5017375083243
248927,5000431027602
151166,6001506904544
228269,5020379131452
234712,8714100900086
238209,5410531544679
250838,5059001001078
112261,5010186019036
227569,5060217022290
389742,5010071810007
259116,5000157062680
246618,5055170706806
105799,5010102103641
259856,5056141809250
259027,5020379157087
133433,8010471001521
122826,3187670011097
250034,5020379152495
88492,5000118027239
188957,null
233902,5020379137188
138597,5020379058353
1012547,5019890062307
141543,5020379062534
253653,5000143973037
189271,5011295061442
220106,7610900038060
145645,5055757100065
252806,5012427306103
146144,5015759000725
84803,5012058010806
27987,5010827870163
141539,5020379062633
153881,8410031923605
1014209,5056132900799
172988,3384123111179
236523,5000116111947
250493,5020379141970
256780,5000143924336
941250,5740900805309
118169,99588003022
199048,5020379095211
179686,8032610313784
234184,5020379149662
1015099,8005465965279
235514,70177020507
1014780,5060414177281
27524,4006424022686
131579,5020379034067
254681,3412290017830
401232,5011295050187
65384,3052910055325
193746,3528960007251
259223,5000232022981
256779,5000143923025
246722,8711200449767
234169,5020379149587
112446,4002359661037
1016285,3528960007527
427090,5011295212523
223322,5099556021442
50057,5011295036846
1011320,3049614003417
184018,5760466920537
251651,5020379146043
122784,5030756002190
925280,5010421073618
249015,5000435013793
1016576,5015397612731
234177,7613034872630
192995,5013803107154
234398,5054267006850
246759,7804320750217
143874,5010478100213
250162,5027952014409
226755,5029053031989
236924,50226214
1012839,5055198024722
247786,8719200006294
238248,5060597160612
120233,5020379040044
246129,5060042640768
250666,5020379152020
251229,5020379152822
1013454,5060414175454
170369,5010487998184
996420,5000136051810
1016592,5018970032155
1015288,5060715580506
411538,5011295056912
88274,5000264004214
239463,5013873033711
178454,4060800169778
131684,5028635003536
236855,5020379139144
110947,5000168157641
71384,70177075101
179434,5020347002036
243237,5027952012986
112445,4002359661037
91873,5020379005852
1014274,8437009886823
87695,5026420320349
103255,5020379019071
240304,5060545270646
143537,5010084303688
68658,5011295105900
233084,5020379136143
155137,5018095189499
21634,5011295060308
257499,8054659005857
227883,5020379127660
247358,7613036927017
219174,8718226498113
249315,5000431025967
232923,5411188125341
150224,5000204891614
189685,5060414170985
199064,5707196008975
238417,5000157074492
86615,90370717
178306,5027867177725
201717,5011929132852
256684,5010017036799
1012296,5056105103462
1014481,5015397583444
7180,5021685632350
325051,4005500075356
122817,3187670000121
1012107,5056105105176
1014596,5055198007534
259095,7613038759456
229742,8719214520588
199712,5601164254466
259828,5027952015031
75144,5017764111526
388835,5000193140946
255983,5010823512975
199733,5060201360018
245386,5410508208429
179813,8009620831850
226179,5020379117609
1013601,813497005010
88842,5020379004299
253097,8000070021365
977470,5000241001120
145358,5060103396511
113333,5023625004487
325651,5011295088777
193464,5013635356218
232385,5012035954444
231149,5020379135207
238848,5010511476459
194773,5027974103174
224625,5053990138616
552970,50226658
249636,5060080973941
246506,5000382107712
128266,4060800167484
133588,4602606003568
251270,5020379152334
202716,5000159491334
165388,8007975007104
218035,5000232823328
204942,5036200121790
1013123,5703540151748
188039,5010102111967
135155,7622300743536
136659,5013635356409
1012557,8717624241505
205422,7613035738539
252032,5449000080233
1014256,8005465892667
249115,8714100905180
246477,5000143988529
112195,5000241006996
230157,5010134916707
234292,4015600375331
841930,5010228076522
251144,5020379152693
533927,5010018003165
109522,5020379025485
1016022,9421902090417
182694,5018811001586
256833,90446054
130858,7804320467429
1014690,5060414176383
67589,70177010201
172771,4015600902872
1015432,5060715581947
255047,5060639127498
1014182,9340452007013
77019,5010338018337
237307,5020379137027
227184,5017506005205
8508,5022996000036
937516,5010105112008
258263,5057624360664
193455,5013635954339
222476,5010238017263
1015357,5060715581183
148132,766200501524
112013,5011901141094
190983,5000224026386
572552,5012991002036
223699,5016860639286
250056,8001841369358
55074,5010236001264
238206,5410531544532
187545,8712100653261
1015431,5060715581930
141896,5010438003646
186145,5010658316328
246559,50717170
219148,5010478398917
1016331,3073416101156
189745,5020379083157
789263,5013949000128
216023,5010134914758
538350,5010421074349
220977,5000328741581
248882,5060592002696
240509,615357123748
255499,5000328206738
18187,5029137000368
100192,8004260452816
227856,5020379127523
82964,5023181626062
224872,5020379129763
228678,5020379131049
252512,5020379153935
134818,5000166076661
666680,5011295005675
1011311,9418408030016
252418,8719200070653
539490,5011295244630
411504,5023816127698
235609,3256540002470
113968,5010228050560
87734,5000118027024
116782,5000232823403
232919,5020379133166
145668,5055757100348
97910,5020379012706
201984,5010115924752
90532,5055028300057
226536,5020379130370
129873,5020379051514
1016553,5015397613455
1013052,5055198000139
179433,5020347002036
172495,5000232864130
74809,5016316016012
239734,5028081009076
403460,5000187008238
326983,5011295120521
105450,5055198003925
1011651,5025232783441
239286,5020379143264
144858,80799092
224743,5000159503914
192509,5013803802035
226708,5000159419079
256836,96191286
50828,5011581028494
194048,5020379088435
1012308,5056105116400
191722,5020379087766
185578,5000218005670
234519,5020379136914
253652,5000143973525
186745,5013185000029
159791,5010455063135
1014579,5055198007480
105517,5055198003901
148518,5060031050240
177082,5038512005102
204336,5055136507751
1014284,8436539292852
1012597,8717624244940
272771,5011295083161
92107,3159560012262
213957,5020379111164
259657,5056141809236
1016250,3283540110065
191738,5020379087704
132877,5035251000054
246569,5054678300011
1011343,5056105109570
251812,5020379153317
223218,5017353500809
252241,5740900050501
18439,5017506119254
1014991,5060414179360
294071,5010658309818
224859,8718226494894
1015363,5060715581244
144264,5020379066563
75273,3155930006015
133242,5011295105900
129642,5010017109769
190463,5020379085946
1016530,5056105121480
208486,5020379110396
254194,8711327383920
58153,5022996800254
231773,5055028310797
101804,5019989100644
692624,5011295120026
145646,5055757100089
198188,5020379089685
165452,5000237113943
149722,5000347029462
193806,5020379088572
112135,5011417552919
1008939,3052910056339
105680,5018095188843
272741,5000347014550
186686,5060414170060
248467,5020379151511
213924,5020379111188
1014625,5055198007688
277151,5019911000226
249399,5020379152068
384370,5011295176610
134705,5021006003050
234488,5018525002701
90476,5011417544143
86112,26102254349
57879,5011295045954
1014487,5015397583512
1016345,25638214049
259293,5000116125708
1011517,5056105104896
238353,720780033721
259456,5060391623962
229634,5027952011187
144602,5000193034559
219115,5010084903512
66562,4002359644702
163994,5035766381426
240744,5020379139724
1012460,5055198022728
259162,834554008638
104595,26102363584
235152,883314345100
256798,5000157078933
722730,5011308306508
240107,4025500183622
184835,5022235010048
132385,7702018980857
85136,5011295123256
85058,50096350
111553,5020379027748
108957,5010103920629
190585,74472703011
135753,5014044007265
1014622,5055198010350
129575,5010017109714
995850,5024448526408
239892,5741000158548
128866,5020379048224
91963,5017506701169
189281,5011295061442
129982,5020379051057
192984,5020379085519
1011604,5060414172804
140323,5000159462129
203481,5000116111114
144673,80001218
1015428,5060715581909
1014297,8436539292746
186948,5055757102335
252214,5020379154239
131773,5020379054126
145642,5055757100041
120324,7615400071395
251354,5998001705930
1011486,5056105101673
654327,5011295099940
47956,5010082835020
251186,5020379153539
102143,4010142043717
87175,764253003705
1016310,8005825000220
103627,5020379017794
234982,3664346306515
188787,7798039590342
1014906,5060414178516
229901,50226894
234739,5020379136365
426300,5011295212448
242722,7613036217200
233147,5010026515704
235178,5020379136983
1011948,5015397506672
186649,5060414170121
189115,5020379081993
259582,5020379157315
240202,5060544262277
122597,5020379043236
145659,5055757100164
253947,5020379155779
227123,5060077787285
226008,5020379127370
193465,5013635356218
232185,7622210431646
100868,5017400102871
1011519,5060414171951
236286,5019503025668
114265,5410076088867
129645,5020379052764
133378,8007510001437
250885,6416479012644
204031,5060201360018
197409,4012200400463
203617,5411708152833
1011998,702811661868
248364,5011581064249
131715,5028635003598
217318,8003440983379
140583,5000254019051
237965,5036200349644
79767,5015734740738
238214,5410531544501
91524,5020379005494
136543,5010301311151
105779,5010102103627
253325,5020379141482
221118,5020379116183
162543,5020379070355
253645,5000354915550
253759,5060221201575
121217,50362103
100155,5055028385399
1014184,9340452007020
249388,5000237131053
250684,5020379148535
248656,5000143959437
223502,5022977009287
213639,5028250118622
546800,5024115330055
178064,5020379077200
82937,5025265108006
192578,5013803100452
115362,5020379037136
145816,5055757100362
121866,5060048640052
17078,5000118202629
243819,5060360503363
258438,745114579386
200218,811238100062
235717,7622210838636
1011943,5037331002835
255078,5020379154543
250533,4025500251888
246478,5000143988321
111918,8711600339774
226305,50663811
165695,5019312081343
195103,8012900012764
97076,5014534012335
102708,5010067306101
226644,8714100536186
246913,5025233696368
238208,5410531544488
245716,4025500243579
179733,8712100396427
191852,null
195587,5020379048224
168755,5011348013671
201977,5010115822362
1015398,5060715581596
1014563,5055198007336
146516,7613034259301
1011365,5056105109396
65381,3052910006907
1016575,5015397613974
185304,5000157104526
190186,5020379082785
253654,5000143971422
196934,5010438004438
1014905,5060414178509
577585,5011295145722
456810,5011295197981
224213,5000116111978
190573,5000234048286
131665,7622210000095
258685,5010049001970
246374,8714100646618
1016348,4014517719047
1012532,5055198027792
247867,5020379148498
192523,5013803803100
223395,7622210736444
1012564,5019890170200
145204,5000181029161
1015417,5060715581787
160140,5011295213926
193835,5020379088565
202998,5021507996783
1016309,3770002946107
144757,5024890393290
636510,5010421051425
145746,5055757100508
156089,5010082835150
244718,7622210149718
48834,5011888025851
245394,5020379149136
177465,5011451201453
172904,5020379057097
216844,7322540432725
200243,5060597160186
1014853,5060414177991
1015342,5060715581046
182688,5018811000121
227383,5020347003392
250568,4025500252472
1016340,3048287720348
425360,5011295212561
252022,8410076910004
240008,5036200345707
1012809,5055198024364
205705,5020379107600
180440,5449000034335
36590,50595389
221389,5020379121958
105038,7321011683765
255102,5000168218649
148242,5010549305509
253734,5020379155663
156656,5020379072663
252523,5020379154017
11828,5010459007289
238429,5010652989764
253943,5060639124329
253945,5020379155755
144879,5000382037002
233146,5010026515704
254355,5020379151665
238336,5020379143363
88762,5011659705173
102352,5011885008420
140718,5018929050926
227186,5017506005212
247716,5000347083679
128772,5000314009589
141856,5000108101437
247346,40608143
430040,5011295213759
208526,5020379107839
248069,8690146128298
234738,5020379136389
233557,5060517748524
196092,5060597160292
178535,5020379077347
105073,5020379021210
134893,5020379055185
105414,5050529008877
213618,5020379097093
191645,5060097650880
78350,5060104240066
1012892,25028250954989
1014496,5015397583635
234772,3057640373183
258478,5391527000129
1014245,5019890060303
248216,5000354914065
134424,5021006004057
237175,8719214527914
256376,4608838420104
249402,5020379152143
259228,5016805007958
254492,5060055252545
341051,5020403052180
225013,5011659728028
250974,7615400792047
109577,9300727008527
204392,5010397000205
977322,5000241006743
259089,5020379159579
253185,5020379155267
90889,7615400083398
1014290,8436539293071
242082,5033022002283
1014834,5060414177809
172053,16000718807
132012,5760466976329
256167,8420063022108
693549,5010057000163
202100,7622210470126
237306,5020379137027
245198,5020379148771
257687,90446108
245389,5410508208436
89018,5015091590212
216029,5707294194044
156574,5020379072540
258712,5028081011086
181257,5020379080453
201929,7613035301429
929150,3185370056165
250525,5000166153522
260378,5010603001156
1014663,5055198031355
238164,5012035959173
202787,8712100836275
199867,5027952012047
252335,5000208029495
106338,5010392019608
109533,5020379022507
58536,5000159304245
236916,4002359010712
127058,5020379048323
1016269,799439100725
191484,40406619
129426,5020933120588
244595,5000205047638
247132,5020379147774
250042,5020379152358
19205,5000104132763
791335,5011295158463
234687,8714100900093
1011915,5015397539519
221743,7613035925663
246912,5025233696368
249362,5000354908767
145288,5900951247033
582353,5011295080474
171784,5020379074025
190908,8717624248993
295650,5000241007719
898570,5011295021286
251797,5020379153294
246484,5000143983210
341834,5017157005869
62042,5010319052022
220213,5010397005682
1015395,5060715581565
108032,5014555027523
239778,5060140285496
194629,5020379086950
851800,5012035912215
1014279,8437009886632
1016434,5015397608871
141688,5020379060691
1015336,5060715580988
193902,4000145280639
258702,5000116111800
185532,5000157104533
195249,5020379089128
253648,5000157143969
91001,5011295066225
626317,5011295100066
105002,7321011404513
174522,5020379071413
229032,5020379131001
182069,5020379082204
142279,5016878010435
808238,5000204667493
178789,3344060030032
249404,5020379152167
257809,5010029226164
145653,5055757100126
224342,5060006361234
254928,5050665043121
210347,4002448086079
98617,5010038049198
238346,720780033684
216205,5020379110846
178455,4060800169785
245445,90435348
220734,6003770000953
245165,5020379148733
90081,2200000900814
188456,5020379082136
244659,5020379146401
129156,5020379050913
222713,721107405108
112705,5020379030878
232176,5000232899545
179798,7622210249555
1014716,5060414176642
1012305,5056105102632
198108,5021961177032
213848,5060402902758
254453,5011929332597
252474,8719200070714
239628,5000168207391
255849,5020379157032
640580,5010034514003
190356,7311310455651
202029,5018095001227
142609,5020379064804
879957,50243228
255119,8710604763066
217324,8003440983362
135407,5020379152303
231376,5020379131148
784920,5011295015469
127333,5055322000158
112707,5020379030878
24810,8000020000365
251159,5011929333846
108047,5024576195507
79218,5034660026273
1014839,5060414177854
75806,5201309608071
1014692,5060414176406
251197,5020379153492
692186,5011295119563
291294,50427253
447748,5010278026324
106493,7321011805952
160785,5010115911653
203067,3068320055008
142928,7613032717605
1015183,5060414179889
222889,5060597160254
301801,5000243714608
258156,5057624360664
956292,5011862830013
162468,5020379070454
194543,5020379086899
45561,5000394018457
222337,5000168199795
129972,7613033743016
235463,5020379138659
213646,7622210654199
135403,5020379152280
408385,50107438
135745,5014044009009
254309,5000328197791
456230,5023173935080
254099,5020379155960
234174,5020379149600
142467,5020379058889
172347,16000718807
144759,5024890393290
1011587,5060414172637
248063,5020379147958
161558,3184030003570
950675,5000184430025
132047,5060113912701
60466,5010424000758
255756,5054267009493
204572,5013635330010
211978,5035766061175
237234,5060517749279
102026,5018095188140
249166,5060080973682
189784,7615400173235
214584,5010397008614
134366,5021006007058
228845,5020379131599
692590,5011295120040
254322,5000328197616
958058,5011295163245
88049,5020379003414
247456,5020379150514
248439,5019432441270
234347,7613035739581
123383,5021685673452
246057,3574661440460
252113,5031153338431
1012008,702811594692
784790,5011295015421
864702,7310791039831
178774,3159560013412
142641,5011659700215
237801,5010421074684
77025,5010338019655
199077,5000178108510
1015164,5060414179698
246494,5000143985030
251289,5033060100224
1011841,5056025409385
248168,5011335004088
180479,5020379080033
222022,721107404880
227704,5020379130226
582395,5011295080474
258382,5059321002267
261768,5000158062139
216395,5010511475988
139502,3174660070981
3087,5011295094327
129662,5011295147771
56033,5023625002612
237747,5012035958763
253614,5000204083958
164875,5020379074247
255029,5060639126439
238308,5000325048669
89519,5020379005012
132015,5760466976282
253035,5060069385277
1013120,5055198014716
212707,721107404484
1011997,652508998961
223493,5000237123362
229635,5027952011200
1011889,5015397269966
134836,5022313729824
103072,5020379012416
239993,5022313121673
820860,5000328280240
210173,5010003065970
221988,5010438014536
97300,5020379008624
125315,5000111014663
573766,5011888000018
1012488,5055198004731
233157,5014379004694
89468,4060800001740
1012529,6947048869821
129372,5060006360657
75518,2200000755186
192926,5000295148383
1012794,5055198004892
246607,4009900522106
239612,5035139218670
316640,5011295186831
1014258,8005465890502
1008815,8412366000266
105003,7321011172764
692236,5011295119648
923450,5010424000710
1015411,5060715581725
238406,5000157141668
204154,5000382101185
244253,5060147114089
129599,5020379052603
453134,5022498000206
236905,8411457121033
190997,5020379088312
1008937,3052910056223
259858,7322540355031
171631,5010825003945
124673,null
1015286,5060715580483
1016312,8414933570028
1012438,5020261667670
248877,5000435010860
204083,5020379106511
231805,5020379134866
205692,5010397005880
131712,5028635003574
258555,5000143982121
1012574,5055198028461
258025,5010146709038
251602,819913019418
222217,5020379117371
104936,50985098
60402,5011295055366
241743,5020379144902
255457,5000328206059
1012525,5055198031621
246158,4025500245092
1014731,5060414176796
129154,5020379050890
326961,4005500075318
107853,5034660520825
32557,5000201468611
229725,720780032168
248786,5000143929621
195039,5060597160308
224628,5053990138647
1014826,5060414177724
248307,5012389672582
371237,5000111014519
194549,5020379076159
247251,5011295097137
197589,5011901140387
146382,5020379062077
243962,5020379147699
199627,3057640117268
205274,8851994513012
921346,5022000260104
229499,5060021925299
144929,5017375033903
259346,5020379157193
161424,5010228000145
240643,5016860000475
250925,5010485750036
100989,5015821125356
248762,5020379150330
61748,5011295104019
208528,5020379107815
101596,18341751109
145618,5055757100027
90284,5020379004664
192967,3528960007312
253959,5020379155649
259068,5020379154963
163106,5015091009158
178406,5020347003446
248933,5000143914726
78862,5030756001605
1015274,5060715580360
851780,5012035912215
219464,5000435011485
152645,5022000120101
221862,883314345117
257657,5020379157759
203664,5060215330090
122779,5020379041904
200975,5010102116115
240503,615357123588
251235,5020379152761
239204,3664346304863
247706,8712561613842
222064,4251097405278
210164,5060331291053
238163,5012035959173
10297,5060078183727
225679,5011659727847
1016352,8032649484523
238479,5020379142960
1011364,5056105109549
248795,5000143926231
194804,5032952200110
244567,5060042640836
143124,5000295142893
763318,5011295053485
256764,5000433025682
252202,5000205047881
219995,5010171002500
240287,5000143980424
145833,5055757100461
145289,5000159470292
247616,5025892300019
248653,5000143923728
206423,5012427142503
181413,5020379080552
248483,5020379151498
88892,5410316928229
251795,5020379153270
201622,5000328347790
250069,5020379141956
240012,8719743213210
250963,7615400770359
249179,5060080973767
139085,5060331290001
260235,5000232022943
180303,3250670000535
254372,5000177009078
254485,5000328200378
257129,8719200094901
243854,5020379146203
1016274,3660407050557
109052,5011295052938
142576,5020379064880
236982,5020379139700
253524,8719200083486
182182,5020379076289
1011958,5015397541826
1014917,5060414178622
97601,9555040809911
255788,5000112644937
258877,5000393199065
116076,5016878000115
227567,5060217022207
219886,50413966
106798,5021006012038
234748,5036200122124
122827,3187670011097
101806,5019989100675
205057,5019432448897
435115,5010278025433
238328,720780033646
221123,7622210683106
201902,7613035301665
1012492,5055198004786
106290,5020379022996
96455,5020379008464
105077,5020379021258
259764,5020379160728
90104,5020379005487
214997,5060180031527
208746,4015600441463
248847,5000354914089
1012106,5056105104681
129143,5050415035000
148006,9322214006328
226658,5020379123655
117404,5020379038522
157598,8001100016023
135239,2284962005862
252827,5020379111225
1015193,5060414179988
203367,null
227862,5020379127608
259552,5000232023087
230087,5000168203393
114912,5020379036931
400680,5000232192202
1014735,5060414176833
107944,5014555010853
222627,50243204
100938,5010511012879
238003,3664346304979
251342,5021006031152
214588,5028250140234
142854,5011901145566
223089,5055198031966
588806,5010179001406
144203,883314295535
234207,5020379149686
1014968,5060414179131
1014196,9340452001127
251693,50414024
238343,720780033660
224148,5012035950941
1011306,3185370457054
153273,8723400770473
239308,5000208092772
123196,8715035210301
132546,8712566099306
1014505,5015397583680
253946,5020379155779
105418,5055198003789
1013056,5055198000153
770560,5000184590392
142498,5035766641117
121958,5010478432567
251830,4002359630330
227627,5060217022269
255205,5020379156578
258552,5000143987713
31229,5011295142837
248663,5000143954128
180722,5060080972562
255963,5020379156806
193925,5000204795370
522839,5000241007559
249374,5014379008807
236887,5901359074634
1012287,5060104512828
223129,5020261111272
145845,5055757100768
259677,8033971741315
191451,5020379083980
221015,5055757103516
140705,5000112600568
247485,5010437021832
107127,5011295195017
244613,5000168213422
142597,5010478884519
257727,5020379157469
1015407,5060715581688
133183,5020379054669
250664,5020379148511
1015006,5060414179513
17937,5010026505071
486850,5000328529073
120232,5020379040044
182233,7622210287021
248759,5000435010594
424100,5011295213278
224809,8718226494900
246485,5000143987638
237045,5020379139069
104024,5011295053461
223402,7622210736093
135896,5027867177466
233566,8411457033367
109979,5055198004519
1014633,5055198002553
199816,5020411123438
226698,5020379123631
263381,5019911000219
193807,5020379088572
253512,8719200086128
252419,8719200070653
196362,7622210432391
195369,8420063016282
69756,3073780865661
253199,5020379154390
243835,5020224000070
1012840,5055198024913
1011950,5037331018751
148275,5020379069090
144889,5024890395553
255515,5000328207018
374413,null
247926,5020379150798
222336,5060402903830
1015396,5060715581572
1011659,5034743300757
231804,5020379134866
341115,85000005002
68666,5011295105849
84626,5011295112373
488770,5011417535561
197202,5000325010802
204993,5038584000050
869330,5010034517004
193986,5020379086776
242679,8714100396230
174467,5020379071536
106673,5020379022972
539060,5011295244654
97982,5410853032830
107297,5060104512699
237699,5020379139229
259696,5000232022967
247032,5000382107750
260053,5202511063016
191406,5011659719477
706598,5010061000098
236326,5035766062523
254314,5010029225112
1012594,5020261266392
217326,50166732
259488,5028635005912
195732,5000295148611
260518,5056141809854
191837,null
226958,720780032151
240609,5060566143486
249868,5014234085752
105405,5055198003734
205517,5020379106672
222624,7613036001809
191944,5020379086318
162475,5020379070713
692657,5011295120088
1012785,5020261266231
1013116,5055198003642
223759,5020379128186
1011378,5056105109747
257712,5011417563687
101227,5020379015370
1015321,5060715580834
105278,5020379021173
231507,5029872017003
196706,5410438036543
213684,7622210654212
245196,5020379148795
258843,5010035067935
1012435,5060080733699
244252,5060147114089
221334,5000116112142
212321,5017600022184
105503,5055198004298
1011313,3052910056278
141904,5020379060455
244826,5000185113910
193026,5013803807184
87224,5000118203503
248766,5000143913828
239502,5013665113157
588814,5010179001406
10576,84155634
219869,50413973
83939,5000354400483
217207,null
220867,5022313751047
993930,5010438012976
191929,3258438000001
1016473,8717624242120
16873,5011295094365
133475,5391520184116
95278,85000016626
250693,5000166153508
233558,5060517748531
750130,5011888030008
204903,5030104004920
236853,5020379139205
166138,5021006017156
250729,5059001000781
192705,5020379088374
1011160,5060154918380
140519,25601
129348,5060006360664
254366,5020379151573
233614,5010102241022
177143,5011901143128
250726,5059001000774
1013091,5703540133331
234737,5020379136341
141743,5020379060714
199073,5000178108671
218708,5013919002404
138952,3187670612454
227669,3800020412084
122785,5030756002190
197356,7613035258808
197032,5020379093712
1012430,5060080733576
139213,4008577061796
258535,5413408130739
117443,5013803805029
253498,5017375071004
159901,50658053
229517,5060221203968
215047,5020379108966
237515,5000168208688
258436,745114579362
252602,5010228004679
1014512,5015397546616
193077,5020379088749
122706,5020379052306
232158,7622210497420
248362,5011581064379
1015158,5060414179636
80674,26102469668
239785,5060140285472
202620,5052197025958
226537,5020379130370
191209,5000382044925
1011940,5015397546012
140706,5000112600582
196348,7622210431394
235282,9002490239558
234016,5013919002978
461090,5011295230572
239034,3057640393648
188439,5020379082105
188432,5020379082150
186713,5060414170213
248737,5031532020803
234386,7613034959287
198985,5020379089340
193815,5020379088664
195338,8420063016251
178295,5020379078269
605410,5011295053348
1014422,5060104512262
258375,5060065361046
236319,5000116123995
395475,5011295140994
241405,5000101214790
255672,5000112644982
697550,4002823997181
119273,5023956012816
832113,5010232991484
251266,5020379153164
8102,5000168001210
226917,5011659727687
1013040,8099999000421
256795,5000354916076
232386,5035766062530
115364,5020379037112
179719,5054267000414
245166,5020379148696
253912,5020379154741
144197,null
181809,5013185000029
254440,5010026505170
1016562,5015397613981
203682,7613035301405
113649,8413178166102
240512,615357123748
314451,5017726157685
244827,7613036990080
134792,5020379055093
260063,5202511755010
193988,5020379086813
224974,7321011655861
1011927,5015397541901
102778,3495566030962
1016343,3191220004101
1014606,5055198001181
145154,5018929050919
254392,5000157144010
201903,7613035301665
270481,5010933104473
112236,8001250180414
179442,4009900482776
1016028,5055198045666
498162,5000184501299
258096,7615400785650
539960,5010459005124
109493,5020379016025
97747,5029053532608
78349,5060104240066
143588,5023823001202
250029,5020379152471
1014801,5060414177472
236065,5013919002961
105294,5020379021012
114401,5020379033046
1013074,5055198022087
266581,5000157024671
150784,8715700036205
201879,7613035301979
111127,8000300282320
193262,5020379048187
255758,5054267009561
1015370,5060715581312
243138,5000328142241
258978,5018970094764
249014,5000393364876
260512,5056141809830
935670,5010421051500
198654,8718226491183
247617,5025892300019
228773,5060544260013
107968,5014555009437
144696,7622210117793
193996,26102284384
144314,5060066230112
247149,5010153871032
186637,5060414170190
1014994,5060414179391
223092,5019890041708
15277,8413800001115
250057,8001841369334
258253,5000112583939
248354,5011581064355
233583,8411457033381
1011625,5056105110903
243544,5020379145978
1014939,5060414178844
260619,8001841813295
1013055,5055198000122
99210,8717644367209
217938,5020379116367
257842,4060800303790
145666,5055757100201
220235,4100130924002
109382,5000328197685
193654,8412366010036
179343,5011901141568
97142,5020379010603
40428,50184354
252990,8001841279756
193325,5054267003644
96322,5000325005693
1012866,15028250666250
255644,5054267009370
145206,5000181030907
237004,5020379139502
87018,5010665954988
224146,5012035950842
1014580,5055198007497
228532,5010663815335
244446,5060517888329
144202,883314295535
132567,5011295105849
237196,5051594006829
248162,5020379141789
219749,5000232897213
105127,5020379021517
1012559,5019890087119
259882,5035766382195
546564,5011295147818
1015876,5060434790637
1014560,5055198007305
236264,5901359074573
46936,5000118203541
80414,5011295112830
220816,5022313731773
131437,5410076928170
197179,5011929132661
625863,5011295042878
234615,5011069123024
90822,5099556008023
1013110,8003437262081
258437,745114579362
1012371,5056105110224
192588,5013803804008
248337,5011581064287
257017,4060800303851
245098,732068882655
251208,5020379153515
563833,5011295147771
228804,5020379132954
236963,5020379139588
136528,5010301340304
247626,5020379144315
7332,5011295092552
231802,5020379134828
236721,5014234087244
133617,5013919001629
182687,5018811000121
183134,5010186015595
256976,87345438
247279,7613036927031
115657,5996358041824
431114,5011295056738
104353,5030638001297
197024,5020379092401
1011934,5015397454942
233556,5060517748517
1014221,8436539292227
1014927,5060414178721
1011939,5015397545992
248916,5000431027411
225099,5020379128841
192570,5013803801038
132028,5020379054133
106148,5000147030156
220763,5011597092564
246899,7622210704825
216365,5031413000023
227174,96164242
135752,5014044007265
105442,5013635387809
50798,5011888034693
192993,5013803103170
236419,5020379138147
692608,5011295120040
249117,8714100904893
250676,5000166153485
575460,50189137
218845,5000143949025
222835,5020379116442
245418,5000159528399
254426,5741000134573
249758,4005097401255
341761,5449000120960
229606,5020379122948
242975,5000159516532
247066,5000159520218
1012567,5019890171207
148276,5020379069090
218707,5013919002411
180357,5011348015194
111554,5020379027748
222894,721107405207
256696,5056366300280
180572,4084500299016
215036,5020379080033
692426,5011295119808
1015348,5060715581107
389783,5010071803214
85536,5019989101818
96614,5020379010207
78856,5030756001636
1012440,5060080733651
1015399,5060715581602
125477,5010549303963
203236,7613035583108
136693,5055198001358
202329,4009900483513
456240,5023173935080
194769,5000187147265
260403,5055346649548
235797,5020379137430
158278,5010115100040
133474,5391520184116
194582,5020379086837
201139,5020379096799
192576,5013803808143
162490,5020379070539
192164,5020379087681
195336,8420063016237
1016287,5060090200105
214998,5060267760586
98978,4008005440933
116763,5000204625158
191773,7791540047527
252665,5039161000173
220048,50413898
194577,8008440212214
197063,5014541093723
1013127,5050984278815
211009,5060035404841
1010461,5056105105107
253242,5020379154215
226912,5010437005375
181808,5013185000012
1014786,5060414177342
225675,5011659727823
251145,5020379152693
225926,5020379124645
223236,7622210693068
196668,5413149980761
162220,3052910056476
236095,5411188511328
1014584,5020261000057
