code,barcode,name,img
451910,5026420320332.0,Lowthers Four Eccles Cakes,/1/693e5abf-01cc-45f7-80be-78bfa72eb2f3.jpg
259471,5010033840318.0,Lyons Battenberg Cakes 230g,/1/7cfbae7d-92c2-4623-ae10-49f5e444ee53.jpg
259472,5010033840318.0,Lyons Battenberg Cakes 230g,/1/7cfbae7d-92c2-4623-ae10-49f5e444ee53.jpg
259535,5010033852076.0,Lyons Cakes 6 Viennese Whirls,/1/41d10a8a-dbba-4358-ad32-f33d8cdd214d.jpg
259536,5010033852076.0,Lyons Cakes 6 Viennese Whirls,/1/41d10a8a-dbba-4358-ad32-f33d8cdd214d.jpg
146668,5031838051334.0,Margaret's Country Kitchen Large Cherry & Almond Loaf Cake 800g,/1/51c3a542-3d27-4db7-b87a-54d3bf8b3cc3.jpg
124383,5031838051334.0,Margaret's Country Kitchen Large Cherry & Almond Loaf Cake 800g,/1/51c3a542-3d27-4db7-b87a-54d3bf8b3cc3.jpg
146669,5031838051358.0,Margaret's Country Kitchen Large Lemon Loaf Cake 730g,/1/0e55eced-0dec-408f-b44d-5b03ed06c96e.jpg
124385,5031838051358.0,Margaret's Country Kitchen Large Lemon Loaf Cake 730g,/1/0e55eced-0dec-408f-b44d-5b03ed06c96e.jpg
259396,5000168025032.0,McVitie's Sticky Toffee Flavour Cake,/1/b122b279-1f9b-42dd-80ee-c018c3e282a5.jpg
259397,5000168025032.0,McVitie's Sticky Toffee Flavour Cake,/1/b122b279-1f9b-42dd-80ee-c018c3e282a5.jpg
217693,5000168197296.0,McVitie's Jamaica Ginger Sticky Pudding Cake,/1/498095cb-a1fd-47e1-9977-d28a343c79dc.jpg
217694,5000168197296.0,McVitie's Jamaica Ginger Sticky Pudding Cake,/1/498095cb-a1fd-47e1-9977-d28a343c79dc.jpg
259398,5000168025049.0,McVitie's Zingy Lemon Flavour Cake,/1/dd3783cb-07c3-443d-867a-5554985f98ae.jpg
259399,5000168025049.0,McVitie's Zingy Lemon Flavour Cake,/1/dd3783cb-07c3-443d-867a-5554985f98ae.jpg
217697,5000168197333.0,McVitie's Lyle's Golden Syrup Sticky Pudding Cake,/1/2c6aca15-448a-4462-afbb-635716114dd8.jpg
217698,5000168197333.0,McVitie's Lyle's Golden Syrup Sticky Pudding Cake,/1/2c6aca15-448a-4462-afbb-635716114dd8.jpg
264304,5000221601883.0,Mr Kipling 6 Angel Slices,/1/f97b10d9-852f-4f67-9a03-c89ce4d59d6b.jpg
264305,5000221601906.0,Mr Kipling 6 Lemon Layered Slices,/1/8479f0ac-8cd4-4b6e-bfd2-0b3ad8417eef.jpg
190663,5000221006299.0,Mr Kipling 6 Viennese Whirls,/1/a00ccded-8e7b-4c0e-8a92-6519e3587721.jpg
124046,5000221006299.0,Mr Kipling 6 Viennese Whirls,/1/a00ccded-8e7b-4c0e-8a92-6519e3587721.jpg
264315,5010822990279.0,"Mrs Crimble's Big Choc Macaroons, 6 Pack",/1/4faa800f-8d0c-4bc9-b0ce-bcdbcc454a46.jpg
193745,3528960007251.0,Pidy Gourmet 12 Mini Cocktail Shells 72g,/1/5b951501-bfb0-4146-8263-d3e755b1323c.jpg
193746,3528960007251.0,Pidy Gourmet 12 Mini Cocktail Shells 72g,/1/5b951501-bfb0-4146-8263-d3e755b1323c.jpg
1017765,20176760607.0,Pidy Tart Cases Quiches Neut 11cm,/71386/59928a73-7b2f-430c-b44d-d2e988e87974.jpg
188527,5017840006029.0,Signature by Pearl's Chocolate Fudge Brownie,/1/1200952e-315e-4f4c-840d-02d32a489d4f.jpg
188528,5017840006029.0,Signature by Pearl's Chocolate Fudge Brownie,/1/1200952e-315e-4f4c-840d-02d32a489d4f.jpg
188514,5017840006005.0,Signature by Pearl's Iced Bakewell Tart,/1/46806241-8502-4903-abbb-6290a6d3b48a.jpg
188515,5017840006005.0,Signature by Pearl's Iced Bakewell Tart,/1/46806241-8502-4903-abbb-6290a6d3b48a.jpg
188518,5017840006012.0,Signature by Pearl's Treacle Tart,/1/e9135b56-5951-4875-ad0f-172f23ac2d97.jpg
188519,5017840006012.0,Signature by Pearl's Treacle Tart,/1/e9135b56-5951-4875-ad0f-172f23ac2d97.jpg
1016340,3048287720348.0,Jean Ducourtieux Tartlets 41g (3.936kg),/71386/08e84b38-f239-4eb2-9634-3967288f390a.jpg
143126,5027870200120.0,Food Connections 16 Muffins Assorted,/1/c7847dd6-d82d-42bc-aa1d-15204a04be53.jpg
143128,5027870156007.0,Food Connections Classic Mixed Case 30 Flapjacks,/1/01ef9980-5a55-4f76-aed1-fd175efd2953.jpg
153674,5027870202643.0,Food Connections Topped Mixed Case 16 Muffins,/1/3598e47d-93fb-4225-be56-e3f2b5efdef4.jpg
181808,5013185000371.0,Goodwyns 4 Chocolate Brownie Slices,/1/9cf34ef4-3e12-46be-8a65-d694c3526fdc.jpg
186747,5013185000371.0,Goodwyns 4 Chocolate Brownie Slices,/1/9cf34ef4-3e12-46be-8a65-d694c3526fdc.jpg
181809,5013185000388.0,Goodwyns 4 Country Slices,/1/2e624ef8-f085-4206-b738-419259ed071c.jpg
186745,5013185000388.0,Goodwyns 4 Country Slices,/1/2e624ef8-f085-4206-b738-419259ed071c.jpg
259464,5020379159272.0,Happy Shopper Bakewell Flapjack 85g,/1/013145e8-1ce6-4ac5-8789-cf46b099102a.jpg
259466,5020379159296.0,Happy Shopper Buttery Flapjack 85g,/1/e3f48609-6b1d-450a-b048-9c9294679e8e.jpg
260546,5020379157216.0,Happy Shopper Triple Chocolate Chip Cookie 55g,/1/ff668919-3ced-442e-b431-45f4438e1481.jpg
259345,5020379157179.0,Happy Shopper Chocolatey Cornflake Cake 70g,/1/5bb00c44-22c4-4b44-8a62-67b9dddaf63f.jpg
259346,5020379157193.0,Happy Shopper Chocolatey Crispy Cake 53g,/1/d149c1fc-4a31-45d5-887f-2245f59d20ae.jpg
259467,5020379159258.0,Happy Shopper Chocolatey Flapjack 85g,/1/8a9ae115-08df-49dd-98da-6c87ee0c5779.jpg
136006,5020379058810.0,Happy Shopper Double Choc Muffin,/1/a065a51e-c723-46dd-928f-e3d76994b6fd.jpg
135969,5020379058711.0,Happy Shopper Gingerbread Man,/1/0dfc212e-f702-4436-8157-cb73668b31fa.jpg
254989,5020379155892.0,Happy Shopper Rainbow Cookie 60g,/1/28c0f060-9c73-49ca-ac61-fdbe2173964e.jpg
259027,5020379071345.0,Lichfields 12 Classic Loaf Cakes,/1/d0692694-8a3d-4973-a882-da9cd26e0523.jpg
193498,5020379088503.0,Lichfields 12 Luxury Topped Loaf Cakes,/1/191d64e3-46ba-4593-bee0-8dd2d7af0f9b.jpg
258369,5020379157124.0,Lichfields 12 Mixed Muffins,/1/41d541e3-57f8-458c-8723-b4e6bfa5b992.jpg
238657,5020379071550.0,Lichfields All Butter Flapjack 65g,/1/0480fc0c-8785-4aa8-8151-3fdbc35a8cf7.jpg
128545,5020379049559.0,Lichfields Chocolate Brownie 65g,/1/3e293d1e-aff2-4ac2-9f37-bba9f1bd65cd.jpg
258365,5020379071222.0,Lichfields Chocolate Muffins 108g,/1/ae713b8d-f0e4-41f6-b55a-cdfc4f6d0570.jpg
223408,5020379116749.0,Lichfields Eton Mess Shortbread 60g,/1/8447bcb5-b14e-40d8-8a69-41512b08652d.jpg
251928,5020379153867.0,"Lichfields Gluten Free Assortment Flapjack, Tiffin & Rocky Road 65g",/1/32e5ec5f-224b-4353-907e-340f2defc185.jpg
128543,5020379049498.0,Lichfields Granola Flapjack 65g,/1/3485630e-a5b0-4434-98b3-adf62c3c9b90.jpg
133532,5020379054942.0,Lichfields Millionaire Shortbread 65g,/1/cb43ca38-4129-428c-bf79-01a185b4eb5f.jpg
128547,5020379049535.0,Lichfields Rocky Road 65g,/1/9f7d21b7-ee7d-4a58-bd4f-9b1823759851.jpg
87694,5026420320349.0,Lowthers Giant Eccles Cakes,/1/144f0471-f579-444e-9c1f-9269a0797098.jpg
87695,5026420320349.0,Lowthers Giant Eccles Cakes,/1/144f0471-f579-444e-9c1f-9269a0797098.jpg
123207,5031838051242.0,Margaret's Country Kitchen 12 Assorted Cake Slices,/1/5955777c-421c-43c9-b54f-7fe6d5962ecd.jpg
135436,5031838051716.0,Margaret's Country Kitchen 12 Assorted Tartlets,/1/5b8609d4-ed0b-40b7-a824-dca903f4872e.jpg
128893,5031838051594.0,Margaret's Country Kitchen 12 Eccles Cakes,/1/85de0447-fa0b-4c82-8929-790ff118cef7.jpg
122893,5031838051853.0,Margaret's Country Kitchen 12 Handmade Luxury Bakewell Tarts,/1/2b2ce451-5227-4613-a79f-be863ba3926d.jpg
229843,5031838950767.0,Margaret's Country Kitchen Fondant Fancies,/1/4ef05076-77c4-4faa-bef0-5b1c31f63c1a.jpg
234118,5020379138055.0,Chef's Larder Belgian Style Waffles 90g (1.8kg),/1/ac444ee9-08a1-4239-a196-7482fcdc0890.jpg
219544,5301000230158.0,Elka Daily Croissant with Cocoa Cream Filling 50g,/1/6ae48f93-6e86-4e25-a8df-2644eefba502.jpg
219528,5301000230172.0,Elka Daily Croissant with Strawberry Filling 50g,/1/25de01a3-af24-4515-87dc-84f5ea2aec13.jpg
210695,5018156004433.0,Haywood & Padgett 8 Cherry & Sultana Scones,/1/fe23fc89-aee2-4a7b-a003-12a94bd73253.jpg
249358,3256540001572.0,Les Brioches 6 Brioche Rolls 210g,/1/3b2dc3e9-acc9-436f-9dd2-e48dd2aa28e4.jpg
249412,3256540001572.0,Les Brioches 6 Brioche Rolls 210g,/1/3b2dc3e9-acc9-436f-9dd2-e48dd2aa28e4.jpg
235609,3256540002470.0,Les Brioches 6 Brioche Rolls with Chocolate Chips 210g,/1/fdecfc7a-733b-4be4-8f9c-abc990f143a6.jpg
235632,3256540002470.0,Les Brioches 6 Brioche Rolls with Chocolate Chips 210g,/1/fdecfc7a-733b-4be4-8f9c-abc990f143a6.jpg
224647,3256540001978.0,Les Brioches Croissants 40g,/1/d6bb8511-e8d6-42e1-943e-ce9a4878b0aa.jpg
224648,3256540001978.0,Les Brioches Croissants 40g,/1/d6bb8511-e8d6-42e1-943e-ce9a4878b0aa.jpg
131988,3256540030794.0,Les Brioches 6 Pains au Chocolat 270g,/1/7a4fa087-d292-4c5b-99b7-59cea699ae43.jpg
131989,3256540030794.0,Les Brioches 6 Pains au Chocolat 270g,/1/7a4fa087-d292-4c5b-99b7-59cea699ae43.jpg
144369,3256540035409.0,Les Brioches Sliced Brioche Loaf 500g,/1/c9532f9b-5248-4129-b2c9-3527b21702bc.jpg
144422,3256540035409.0,Les Brioches Sliced Brioche Loaf 500g,/1/c9532f9b-5248-4129-b2c9-3527b21702bc.jpg
257787,5010043000016.0,Soreen The Original Malt Loaf 190g,/1/35c4518c-6f0e-4083-a1a4-f12e222da098.jpg
263112,5027952014645.0,St. Pierre Millionaires Waffle 45g,/1/d3cac12a-54fa-4672-8e58-2b7c0ee9e8c5.jpg
260825,5027952014928.0,St. Pierre 4 All Butter Croissants,/1/8e1e6b9a-5d21-4928-9b78-1390f654f6cc.jpg
260826,5027952014928.0,St. Pierre 4 All Butter Croissants,/1/8e1e6b9a-5d21-4928-9b78-1390f654f6cc.jpg
199866,5027952012047.0,St Pierre Belgian Sugar Waffle with Butter 90g,/1/d355d63c-288f-4a32-83d3-102f67ac7de5.jpg
199867,5027952012047.0,St Pierre Belgian Sugar Waffle with Butter 90g,/1/d355d63c-288f-4a32-83d3-102f67ac7de5.jpg
263114,5027952015130.0,St Pierre Chocolate Filled Croissant,/1/3e638c45-b4ed-4d4b-addf-026b37a1019a.jpg
263113,5027952013525.0,St Pierre 2 Caramel Waffles 80g,/1/70acd67b-28f0-4f12-987d-d659c4411461.jpg
263037,5027952015147.0,St Pierre Butter Croissant,/1/985fd01b-5975-45ef-835f-0250d107c9aa.jpg
263044,5027952013389.0,St. Pierre Pain Au Chocolat,/1/74ca7de0-2113-4b00-9423-f1ee10bbea58.jpg
77967,5027952007845.0,St Pierre Tear & Share Brioche Vanilla 500g,/1/22063733-32b2-4881-b1fe-a054c4fe13d4.jpg
77968,5027952007845.0,St Pierre Tear & Share Brioche Vanilla 500g,/1/22063733-32b2-4881-b1fe-a054c4fe13d4.jpg
539213,5010044001012.0,Warburtons 4 Fruity Teacakes,/1/13feab46-4f67-4469-b0fe-93174c44427b.jpg
362970,5010044000701.0,Warburtons 6 Crumpets,/1/66506273-b3c0-4aa4-ba5e-162054295b4f.jpg
191557,5010044005126.0,Warburtons 9 Crumpets,/1/04e76c9d-6db2-49cb-aaae-00837953d7bd.jpg
186198,5000426171518.0,After Eight Dark Mint Chocolate Carton Box 300g,/1/29a95a94-0d80-4154-b94e-c998f62cc062.jpg
629260,5000426171518.0,After Eight Dark Mint Chocolate Carton Box 300g,/1/29a95a94-0d80-4154-b94e-c998f62cc062.jpg
196199,7622210959911.0,Cadbury Heroes Chocolate Carton 185g,/images/ni200.jpg
181648,7622210959911.0,Cadbury Heroes Chocolate Carton 185g,/images/ni200.jpg
228433,7622210959874.0,Cadbury Heroes Chocolate Carton 290g,/1/20194083-b0f3-424c-aa04-2e30266b8617.jpg
230339,7622210959874.0,Cadbury Heroes Chocolate Carton 290g,/1/20194083-b0f3-424c-aa04-2e30266b8617.jpg
196350,7622210432391.0,Cadbury Milk Tray Chocolate Box 360g,/1/2d3f24d0-0315-49b1-8c09-8769ad92c6fc.jpg
196362,7622210432391.0,Cadbury Milk Tray Chocolate Box 360g,/1/2d3f24d0-0315-49b1-8c09-8769ad92c6fc.jpg
196363,7622210432070.0,Cadbury Milk Tray Chocolate Box 530g,/1/6eebda3d-f803-4aa6-bdd5-fa01405918c2.jpg
196364,7622210432070.0,Cadbury Milk Tray Chocolate Box 530g,/1/6eebda3d-f803-4aa6-bdd5-fa01405918c2.jpg
196348,7622210431394.0,Cadbury Milk Tray Chocolate Selection Box 180g,/1/27417427-9c12-4ef0-8e81-3dc60358cf49.jpg
196349,7622210431394.0,Cadbury Milk Tray Chocolate Selection Box 180g,/1/27417427-9c12-4ef0-8e81-3dc60358cf49.jpg
235719,7622210959881.0,Cadbury Roses Chocolate Carton 186g,/1/970098c7-4cb8-4f54-a8c6-1f0b6fba1fb4.jpg
235722,7622210959881.0,Cadbury Roses Chocolate Carton 186g,/1/970098c7-4cb8-4f54-a8c6-1f0b6fba1fb4.jpg
235716,7622210959850.0,Cadbury Roses Chocolate Carton 290g,/images/ni200.jpg
235717,7622210959850.0,Cadbury Roses Chocolate Carton 290g,/images/ni200.jpg
134376,5000159457873.0,Celebrations Chocolate Gift Box 240g,/1/5528d005-7dd8-4e83-8c3e-d12430b57451.jpg
134377,5000159457873.0,Celebrations Chocolate Gift Box 240g,/1/5528d005-7dd8-4e83-8c3e-d12430b57451.jpg
134378,5000159457897.0,Celebrations Chocolate Gift Box 380g,/1/113e0e56-58e5-47c9-bd26-37a55ac6cdcf.jpg
134382,5000159457897.0,Celebrations Chocolate Gift Box 380g,/1/113e0e56-58e5-47c9-bd26-37a55ac6cdcf.jpg
146516,7613034259301.0,Dairy Box Milk Chocolate Assortment Box 180g,/1/ff9961a7-a4ab-4034-b1a5-a467dc6ed193.jpg
146517,7613034259301.0,Dairy Box Milk Chocolate Assortment Box 180g,/1/ff9961a7-a4ab-4034-b1a5-a467dc6ed193.jpg
146532,7613034259271.0,Dairy Box Milk Chocolate Assortment Box 360g,/1/85d5f379-6848-42a7-adf3-077862cbd4f5.jpg
146533,7613034259271.0,Dairy Box Milk Chocolate Assortment Box 360g,/1/85d5f379-6848-42a7-adf3-077862cbd4f5.jpg
101466,5055037001150.0,Elizabeth Shaw Dark Chocolate Mint Crisp 175g,/1/3ec6c762-d1ff-4014-927f-b8990fb6baf9.jpg
101467,5055037001150.0,Elizabeth Shaw Dark Chocolate Mint Crisp 175g,/1/3ec6c762-d1ff-4014-927f-b8990fb6baf9.jpg
146343,8000500247150.0,Ferrero Collection Gift Box of Chocolates 15 Pieces,/1/48cbc75a-4a6f-42a9-b21c-0443b9492c40.jpg
146344,8000500247150.0,Ferrero Collection Gift Box of Chocolates 15 Pieces,/1/48cbc75a-4a6f-42a9-b21c-0443b9492c40.jpg
604587,8000500003787.0,Ferrero Rocher Chocolate Pralines Gift Box of Chocolate 16 Pieces,/1/9ba3b512-ce9e-44ed-9eec-14fbb4b18006.jpg
604595,8000500003787.0,Ferrero Rocher Chocolate Pralines Gift Box of Chocolate 16 Pieces,/1/9ba3b512-ce9e-44ed-9eec-14fbb4b18006.jpg
590646,8000500003787.0,Ferrero Rocher Chocolate Pralines Gift Box of Chocolate 16 Pieces,/1/9ba3b512-ce9e-44ed-9eec-14fbb4b18006.jpg
123437,8000500009673.0,Ferrero Rocher Gift Box of Chocolate 24 Pieces,/1/a2bb7412-0402-4a86-a84f-f9a3d08c88a3.jpg
3044,8000500009673.0,Ferrero Rocher Gift Box of Chocolate 24 Pieces,/1/a2bb7412-0402-4a86-a84f-f9a3d08c88a3.jpg
260723,8003340098920.0,Lindt LINDOR Salted Caramel Chocolate Truffles Box 200g,/1/033f0f77-cd43-48a0-8e68-b47ca2759b19.jpg
260777,8003340098920.0,Lindt LINDOR Salted Caramel Chocolate Truffles Box 200g,/1/033f0f77-cd43-48a0-8e68-b47ca2759b19.jpg
208001,8003340090276.0,Lindt Lindor Assorted Chocolate Truffles Box 200g,/1/9689a5ab-3b06-40a3-a9c1-51f66b5fdf2f.jpg
272581,8003340090276.0,Lindt Lindor Assorted Chocolate Truffles Box 200g,/1/9689a5ab-3b06-40a3-a9c1-51f66b5fdf2f.jpg
46095,8003340090535.0,Lindt Lindor Milk Chocolate Truffles Box 200g,/1/edf77b63-67bf-4399-99d8-89b8139d8954.jpg
46093,8003340090535.0,Lindt Lindor Milk Chocolate Truffles Box 200g,/1/edf77b63-67bf-4399-99d8-89b8139d8954.jpg
238747,8003340095820.0,Lindt Lindor Milk Mint Chocolate Truffles Box 200g,/1/40ebabb8-82fb-49dc-a8b8-668a2e43c50e.jpg
239422,8003340095820.0,Lindt Lindor Milk Mint Chocolate Truffles Box 200g,/1/40ebabb8-82fb-49dc-a8b8-668a2e43c50e.jpg
187652,8003340097619.0,Lindt LINDOR Strawberries & Cream Chocolate Truffles Box 200g,/1/a37fc233-1a27-4290-876b-9fdeb74ce615.jpg
187654,8003340097619.0,Lindt LINDOR Strawberries & Cream Chocolate Truffles Box 200g,/1/a37fc233-1a27-4290-876b-9fdeb74ce615.jpg
260706,5000159533546.0,Maltesers Chocolate Box 110g,/1/4d4438fa-28c8-499f-801e-a1e3b1fcf20d.jpg
260707,5000159533546.0,Maltesers Chocolate Box 110g,/1/4d4438fa-28c8-499f-801e-a1e3b1fcf20d.jpg
249356,7613036881340.0,Quality Street Chocolate Toffee & Cremes Carton 232g,/1/a716b846-8651-44cd-b78b-3cb79f6f03ee.jpg
249357,7613036881340.0,Quality Street Chocolate Toffee & Cremes Carton 232g,/1/a716b846-8651-44cd-b78b-3cb79f6f03ee.jpg
239737,7613036193047.0,Quality Street Matchmakers Cool Mint Chocolates 120g,/1/8fd9180e-f1d8-44ad-acf1-233d4426be88.jpg
250329,5016346516766.0,"Thorntons Classic Milk, Dark, White Chocolates 262g",/1/75ee108d-ae12-454e-8e41-990829228fbf.jpg
250352,5016346516766.0,"Thorntons Classic Milk, Dark, White Chocolates 262g",/1/75ee108d-ae12-454e-8e41-990829228fbf.jpg
238693,7613036193047.0,Quality Street Matchmakers Cool Mint Chocolates 120g,/1/8fd9180e-f1d8-44ad-acf1-233d4426be88.jpg
239027,7613036193061.0,Quality Street Matchmakers Zingy Orange Chocolates 120g,/1/fc53b456-2051-43c8-924d-1d1329281015.jpg
239743,7613036193061.0,Quality Street Matchmakers Zingy Orange Chocolates 120g,/1/fc53b456-2051-43c8-924d-1d1329281015.jpg
239204,3664346304863.0,Terry's Milk Chocolate Orange 157g,/1/de5127cd-ec14-41b9-ab01-77827b9322c6.jpg
241192,3664346304863.0,Terry's Milk Chocolate Orange 157g,/1/de5127cd-ec14-41b9-ab01-77827b9322c6.jpg
1017522,3595181907776.0,"WEISS 'Must-have' Chocolate Bonbon Assortment, 1kg",/71386/cb766eef-6e12-48f5-b5ed-13b36c39e6f2.jpg
270481,5010933104473.0,Elizabeth Shaw Milk Mint Crisp Chocolates 1.89kg,/1/c1ec54bf-b69a-4c98-b04b-3e03c50e19b8.jpg
98688,5055037052015.0,Elizabeth Shaw Mint Cream Chocolates 1.63kg,/1/44c4213b-73e4-46c0-bcf1-0d0890a140ea.jpg
142849,5020379122689.0,Lichfields Chocolate Mint Cremes 1kg,/1/735c307b-6918-497f-b367-11fcd813bd40.jpg
142866,5020379061193.0,Lichfields Chocolate Mint Crisps 1kg,/1/ab1139b1-6f9e-4b0b-959f-b295d6e2bcf1.jpg
142867,5020379061193.0,Lichfields Chocolate Mint Crisps 1kg,/1/ab1139b1-6f9e-4b0b-959f-b295d6e2bcf1.jpg
142846,5020379061230.0,Lichfields Chocolate Orange Crisps 1kg,/1/8cce05da-b3c0-4e15-ba66-f70e7a5388db.jpg
142847,5020379061230.0,Lichfields Chocolate Orange Crisps 1kg,/1/8cce05da-b3c0-4e15-ba66-f70e7a5388db.jpg
91001,5011295066225.0,Lichfields Mint Imperials 2kg,/1/4695ee8a-3d6f-4757-ac89-581ba6a285d6.jpg
142884,5020379061179.0,Lichfields Neapolitan Mint Chocolates 1kg,/1/c4473384-9f88-4da1-a11a-700ca3f6b537.jpg
260228,7613039869048.0,Aero Peppermint Mint Chocolate Sharing Bar 90g PMP £1,/1/1a880353-bc67-4fe8-9f56-7c3d13049fd4.jpg
128675,7613033590788.0,Aero Bubbles Peppermint Mint Chocolate Bag 80g,/1/6e2984c1-3b74-4f32-9c3b-b6e56782c39a.jpg
260167,7613039869611.0,Aero Caramel Chocolate Sharing Bar 90g PMP £1,/1/3560e2dc-0f3a-4309-89c8-aeb6888e2324.jpg
260164,7613039869185.0,Aero Milk Chocolate Sharing Bar 90g PMP £1,/1/6402d0a6-6370-450d-ab01-c1d6ec57b501.jpg
234756,7613287418173.0,Aero Bubbly Milk Chocolate Bar 36gp,/1/b35be695-9049-4115-b86d-e82b9c34f94f.jpg
260184,7613039869307.0,Aero Orange Chocolate Sharing Bar 90g PMP £1,/1/9ea928e0-c141-46de-9cba-3a52e2f985f7.jpg
233774,7613035058347.0,Aero Bubbly Peppermint Mint Chocolate Bar 36g,/1/ceb78344-eaf4-4305-ab48-aec3052da335.jpg
233776,7613287431042.0,Aero Bubbly Peppermint Mint Chocolate Bar 36gp,/1/1e947a81-325b-4fd1-98ad-3983bcc1e8c8.jpg
22905,50249480.0,After Eight Bitesize 60g,/1/1fa77e49-0cd5-4ee8-a5aa-592e1fa1db61.jpg
265112,5000159520003.0,Bounty Coconut Milk Chocolate Duo Bars Multipack 57g,/1/3beb63ca-36ec-4c33-b1c5-4fd001795428.jpg
99906,40111001.0,Bounty Coconut Dark Chocolate Duo Bar 57g,/1/adcd6197-3608-4b16-a18d-289ec760e80e.jpg
905820,4011100038653.0,Bounty Coconut Milk Chocolate Trio Bar 85g,/1/345db685-a1d5-4606-a25b-fd711dbcfa07.jpg
57010,40111216.0,Bounty Coconut Milk Chocolate Duo Bar 57g,/1/307ba981-faf2-423d-bcdc-820b008cfa1b.jpg
235062,5000159504522.0,Bounty Coconut Milk Chocolate £0.60 PMP Duo Bar 57g,/1/a202e7cd-5013-4a59-b7ad-595a76ee6c3f.jpg
264186,7622201424510.0,"Cadbury Nuttier Cranberry, Almond & Peanut Chocolate Bar 40g",/1/2de8cfe4-1f29-43cd-a14b-77f28f71c341.jpg
264185,7622201424497.0,Cadbury Nuttier Peanut & Almond Chocolate Bar 40g,/1/99150808-a9c5-42bd-a5ca-99bbc4425429.jpg
234916,7622210818508.0,Cadbury Bitsa Wispa £1 Chocolate Bag 95g,/1/f3e7e3c5-b01a-41b9-89cc-73f8d3f99e89.jpg
261465,7622201446666.0,Cadbury Boost Chocolate Bar 60p 48.5g,/1/f506fff4-a23a-4b4f-a175-57962f12fae7.jpg
255459,7622210727152.0,Cadbury Boost Chocolate Bar 4 Pack £1 136g,/1/2c9b9f91-3857-430c-8f1f-deb5397a4fbf.jpg
143187,5034660522782.0,Cadbury Boost Chocolate Bar 48.5g,/1/3c48f5d3-22ac-48bd-a314-70da167037f5.jpg
199815,7622210212573.0,Cadbury Boost Duo Chocolate Bar 68g,/1/3cddd32f-ccd0-4370-b1ae-bcc48736bae2.jpg
243738,7622210594662.0,Cadbury Bournville Classic Dark Chocolate Bar £1 100g,/1/b84b1b13-b069-4618-ae5a-f556bfa870e9.jpg
259534,57030630.0,Cadbury Chomp Chocolate Bar 25p 21g,/images/ni200.jpg
204244,7622210629562.0,Cadbury Crunchie £1 Chocolate Bar 4 Pack 104.4g,/1/e83ac493-be7d-4456-9328-b003e9728e75.jpg
261522,7622201451592.0,Cadbury Crunchie Chocolate Bar 60p 40g,/1/72b04df2-e499-4b5e-8a0d-03878279a838.jpg
32557,5000201468611.0,Cadbury Crunchie Chocolate Bar 40g,/1/14a41305-1eb9-42e5-b096-813a09c511c1.jpg
265113,7622201427252.0,Cadbury Curly Wurly Chocolate Bar 5 Pack 107.5g,/1/d4c210cc-03ee-4db6-86db-4d8e24736ec8.jpg
182804,7622201143480.0,Cadbury Curly Wurly Chocolate Bar 21.5g,/1/eed8d267-e183-4b53-b5b0-da33ff186e6f.jpg
259605,7622201143480.0,Cadbury Curly Wurly Chocolate Bar 21.5g,/1/eed8d267-e183-4b53-b5b0-da33ff186e6f.jpg
234899,7622210818478.0,Cadbury Dairy Milk £1 Caramel Nibbles Bag 95g,/1/2ca72ee6-7f40-4404-a4d7-812199c74609.jpg
232204,7622210497383.0,Cadbury Dairy Milk £1 Chocolate Bar 95g,/1/9865121d-29ea-4e37-9899-0c0f967a4f9c.jpg
234913,7622210818485.0,Cadbury Dairy Milk £1 Giant Buttons Chocolate Bag 95g,/1/449660e1-677a-4e1c-be67-866432513fda.jpg
261523,7622201446741.0,Cadbury Dairy Milk Chocolate Bar 60p 45g,/1/2c7b3a67-385f-4b06-8b62-7a8a33bb97d6.jpg
192893,96120651.0,Cadbury Dairy Milk Buttons 25p Chocolate Bag 14.4g,/2/d9160fd6-9a73-4ee6-852d-dd44b702f30d.jpg
232209,7622300737900.0,Cadbury Dairy Milk Caramel £1 Chocolate Bar 120g,/1/7664759a-3a6c-46a9-8cdd-8a78088be42d.jpg
135159,7622300743703.0,Cadbury Dairy Milk Caramel Chocolate Bar 45g,/1/e8952964-1648-4b1b-a8c0-639b0a1ef28b.jpg
135155,7622300743536.0,Cadbury Dairy Milk Chocolate Bar 45g,/1/f8e72fd6-435d-4629-892a-b931bbdfb493.jpg
243243,7622210589941.0,Cadbury Dairy Milk Chocolate Oreo Sandwich £1 96g,/1/f81ea95e-3626-49c7-bd03-19e1a23c6a96.jpg
232203,7622210644473.0,Cadbury Dairy Milk Chopped Nut £1 Chocolate Bar 95g,/1/2bcf5b27-ccf2-4017-b106-834e9af629d7.jpg
135156,7622300743659.0,Cadbury Dairy Milk Fruit and Nut Chocolate Bar 49g,/1/b72bf658-be89-45fe-b0bf-aa46929aaae9.jpg
232158,7622210497420.0,Cadbury Dairy Milk Fruit and Nut Chopped £1 Chocolate Bar 95g,/1/ccc60c1f-7981-477a-9d5a-adf3bf62cc12.jpg
202096,7622210984579.0,Cadbury Dairy Milk Whole Nut Chocolate Bar 45g,/1/7ff99480-3d1e-4e99-99b6-ac4601583c32.jpg
236084,7622210431769.0,Cadbury Dairy Milk with Daim £1 Chocolate Bar 120g,/1/4d91298c-699d-4f7c-bd93-80d5472005b2.jpg
