barcode,code,sub_cat_code
5011295094365,16881,
5011295094365,16873,
5020379076364,181783,
5020379076364,181785,
5011295075531,201001,
5011295075531,200991,
5020379076388,180027,
5020379076388,180028,
5020379159753,260742,
5020379159777,260744,
5020379159760,260743,
5020379172356,280676,
5020379172356,280678,
5020379172370,281174,
5020379172370,281175,
15694310800041,188386,
15694310800041,188387,
15694310800034,188382,
15694310800034,188384,
5011659730137,281595,
5011659730137,281596,
5011659730267,287099,
5011659730267,287112,
5060061303743,286438,
5011659700215,142641,
5011659700215,142631,
5020379157858,256182,
5020379157858,256183,
5020379157933,256176,
5020379157933,256177,
5011659713642,131473,
5011659713642,131475,
5020379157919,256184,
5020379157919,256185,
5020379157872,256178,
5020379157872,256179,
5011659703483,87193,
5011659703483,87194,
5011659725997,88547,
5011659725997,88548,
5011659705173,88750,
5011659705173,88762,
5011659601130,760950,
5011659601130,760960,
5011659724488,191967,
5011659724488,191968,
5011659702837,88923,
5011659702837,88924,
5011659705234,88888,
5011659705234,88889,
5011659700772,142841,
5011659700772,142831,
5011659702394,47453,
5011659702394,47452,
5011659702448,88694,
5011659702448,88695,
5011659709072,147205,
5011659709072,87212,
5011659712355,88445,
5011659712355,88446,
5011659714403,260272,
5011659714403,272635,
5011659727823,225675,
5011659727823,225676,
5011659719934,131089,
5011659719934,131092,
5011659719491,191402,
5011659719491,191404,
5060489111029,289004,
5060489111029,289005,
5060489111036,285339,
0676804013500,61752,
0676804013500,61753,
5060061302128,144898,
5060061302135,144902,
5000205049830,284432,
5000205049830,284433,
5000149504136,275327,
5000205049656,280522,
5000205049656,280655,
5000116127641,282875,
5000116127641,282876,
5000116018130,239568,
5000116018130,258696,
5000116128471,288229,
5000116128471,288262,
5000116127689,282877,
5000116127689,282878,
5000342000671,286099,
5000342000688,286133,
5000187132056,239374,
5018525000325,138827,
5018525000325,138828,
5018525824013,121676,
5018525824013,121677,
5413408991026,282355,
5413408991026,282356,
5413408991057,282353,
5413408991057,282354,
5010485231566,284347,
5010485231566,284348,
5010485231658,284352,
5010485231658,284353,
5010485231597,284345,
5010485231597,284346,
5010485231368,285266,
5010485231368,285267,
5010485231153,285274,
5010485231153,285275,
5010485231245,285229,
5010485231245,285263,
5010485231214,285276,
5010485231214,285277,
5010485231061,285278,
5010485231061,285279,
5010485220027,281257,
5010485220027,281258,
5010485231009,285264,
5010485231009,285265,
5010485231184,285269,
5010485231184,285272,
3256830010031,245968,
3256830010031,264129,
3256830009912,264126,
3256830009912,264128,
5010228020464,84493,
5010228020464,84494,
5019503002157,149807,
5019503002157,149799,
5000342000459,287000,
5000342000459,287012,
5060253235944,237668,
0850035608852,285432,
0850035608814,285433,
5038961000741,240336,
5038961000741,240337,
5000205049854,284434,
5000116127641,282875,
5000116127641,282876,
5000116018130,239568,
5000116018130,258696,
5000116128471,288229,
5000116128471,288262,
5000116127689,282877,
5000116127689,282878,
5000342000671,286099,
5000342000688,286133,
5000187132056,239374,
5018525000325,138827,
5018525000325,138828,
5018525824013,121676,
5018525824013,121677,
5413408991026,282355,
5413408991026,282356,
5413408991057,282353,
5413408991057,282354,
5010485231566,284347,
5010485231566,284348,
5010485231658,284352,
5010485231658,284353,
5010485231597,284345,
5010485231597,284346,
5010485231368,285266,
5010485231368,285267,
5010485231153,285274,
5010485231153,285275,
5010485231245,285229,
5010485231245,285263,
5010485231214,285276,
5010485231214,285277,
5010485231061,285278,
5010485231061,285279,
5010485220027,281257,
5010485220027,281258,
5010485231009,285264,
5010485231009,285265,
5010485231184,285269,
5010485231184,285272,
3256830010031,245968,
3256830010031,264129,
3256830009912,264126,
3256830009912,264128,
5010228020464,84493,
5010228020464,84494,
5019503002157,149807,
5019503002157,149799,
5000342000459,287000,
5000342000459,287012,
5060253235944,237668,
0850035608852,285432,
0850035608814,285433,
5038961000741,240336,
5038961000741,240337,
5000205049854,284434,
5000116112074,224223,
5000116112074,258698,
5060253238884,272166,
5000116127788,285839,
5000116107810,239444,
5000116107810,258697,
5020379162982,267165,
5020379155380,258762,
5020379162999,267164,
5020379163002,267166,
5020379175203,285689,
5020379139663,235864,
5020379139663,235865,
5011295213674,160354,
5011295213674,426090,
5020379173681,282498,
5020379173681,282499,
5011295121672,82278,
5011295121672,82279,
5011295213834,425380,
5011295213834,425370,
5011295213278,424110,
5011295213278,424100,
5020379093675,197029,
5020379093675,197030,
5011295212561,425360,
5011295212561,424140,
5011295213759,430040,
5011295213759,430030,
5011295213926,160140,
5011295213926,426250,
5011295061442,189281,
5011295061442,189271,
5011295213858,160355,
5011295213858,426330,
5020379162272,263793,
5020379162272,263794,
5020379093712,197032,
5020379093712,197033,
5020379093699,197025,
5020379093699,197026,
5020379154864,252319,
5020379154864,252321,
5011295212523,160319,
5011295212523,427090,
5011295213377,153209,
5011295213377,423900,
5011295212325,426380,
5011295212325,426370,
5020379081603,182765,
5020379081603,182767,
5020379145978,243542,
5020379145978,243544,
5020379081627,182763,
5020379081627,182764,
5020379150712,248235,
5020379150712,248236,
5020379163026,265102,
5020379163026,265103,
5011295212448,160353,
5011295212448,426300,
5011295213179,429730,
5011295213179,429710,
5020379175210,285682,
5020379175210,285683,
5020379163439,266299,
5020379163439,266302,
5020379175258,285658,
5020379175258,285659,
5011295213599,160352,
5011295213599,424030,
5011295213773,35737,
5011295213773,35738,
5020379170109,277345,
5020379170109,277346,
5020379175272,285685,
5020379175272,285686,
5020379163491,266292,
5020379163491,266293,
5020379164023,266976,
5020379164023,266977,
5413408119024,142294,
5413408119024,142295,
7613039867204,271722,
7613039867204,271723,
7613287414731,275325,
7613287414731,275326,
5018525000318,122578,
5018525000318,122579,
5020379173704,282496,
5020379173704,282497,
5413408113305,142296,
5413408113305,142297,
5413408913097,124175,
5413408119017,154946,
5413408119017,155738,
5059944009070,283845,
5059697998607,277255,
5059697998621,277239,
5059697998645,277252,
5059944003139,277253,
5059697998720,277256,
5059697998669,277257,
5059697998683,277238,
5059944009117,283844,
5059944009131,283842,
5059944003153,277258,
5059697998706,277254,
5059944009155,283847,
5059944010014,285633,
5059944009094,283843,
8711571004725,72799,
8711571004725,72821,
5412588023176,231784,
5412588023176,231785,
5010228006802,288682,
5010228006802,288683,
5010228006529,280468,
5010228006529,280654,
5010228006772,287385,
5010228006772,287386,
5010228005287,259701,
5010228005287,259702,
5010228006741,288685,
5010228006741,288686,
5010228077482,138810,
5010228077482,138820,
5010228004570,251457,
5010228004570,251458,
5010228078014,226897,
5010228078014,247274,
5010228005218,258592,
5010228005218,258593,
5010228050003,128104,
5010228050003,128105,
5010228051208,113983,
5010228051208,113984,
5010228050560,113967,
5010228050560,113968,
5010228005195,258672,
5010228005195,258906,
5010228004945,255937,
5010228004945,255938,
5010228004914,252654,
5010228004914,252655,
5010228005409,281265,
5010228005409,281266,
5010228004341,254478,
5010228004341,263766,
5010228004525,251467,
5010228004525,253119,
5010228004600,251468,
5010228004600,251469,
5010228004587,251459,
5010228004587,251460,
5010228004532,251455,
5010228004532,251456,
6007788005597,282358,
6007788005597,282359,
5060253235869,231214,
0850035608920,285428,
0850035608937,285435,
0850035608944,285436,
5000116112074,224223,
5000116112074,258698,
5060253238884,272166,
5000116127788,285839,
5000116107810,239444,
5000116107810,258697,
5020379162982,267165,
5020379155380,258762,
5020379162999,267164,
5020379163002,267166,
5020379175203,285689,
5020379139663,235864,
5020379139663,235865,
5011295213674,160354,
5011295213674,426090,
5020379173681,282498,
5020379173681,282499,
5011295121672,82278,
5011295121672,82279,
5011295213834,425380,
5011295213834,425370,
5011295213278,424110,
5011295213278,424100,
5020379093675,197029,
5020379093675,197030,
5011295212561,425360,
5011295212561,424140,
5011295213759,430040,
5011295213759,430030,
5011295213926,160140,
5011295213926,426250,
5011295061442,189281,
5011295061442,189271,
5011295213858,160355,
5011295213858,426330,
5020379162272,263793,
5020379162272,263794,
5020379093712,197032,
5020379093712,197033,
5020379093699,197025,
5020379093699,197026,
5020379154864,252319,
5020379154864,252321,
5011295212523,160319,
5011295212523,427090,
5011295213377,153209,
5011295213377,423900,
5011295212325,426380,
5011295212325,426370,
5020379081603,182765,
5020379081603,182767,
5020379145978,243542,
5020379145978,243544,
5020379081627,182763,
5020379081627,182764,
5020379150712,248235,
5020379150712,248236,
5020379163026,265102,
5020379163026,265103,
5011295212448,160353,
5011295212448,426300,
5011295213179,429730,
5011295213179,429710,
5020379175210,285682,
5020379175210,285683,
5020379163439,266299,
5020379163439,266302,
5020379175258,285658,
5020379175258,285659,
5011295213599,160352,
5011295213599,424030,
5011295213773,35737,
5011295213773,35738,
5020379170109,277345,
5020379170109,277346,
5020379175272,285685,
5020379175272,285686,
5020379163491,266292,
5020379163491,266293,
5020379164023,266976,
5020379164023,266977,
5413408119024,142294,
5413408119024,142295,
7613039867204,271722,
7613039867204,271723,
7613287414731,275325,
7613287414731,275326,
5018525000318,122578,
5018525000318,122579,
5020379173704,282496,
5020379173704,282497,
5413408113305,142296,
5413408113305,142297,
5413408913097,124175,
5413408119017,154946,
5413408119017,155738,
5059944009070,283845,
5059697998607,277255,
5059697998621,277239,
5059697998645,277252,
5059944003139,277253,
5059697998720,277256,
5059697998669,277257,
5059697998683,277238,
5059944009117,283844,
5059944009131,283842,
5059944003153,277258,
5059697998706,277254,
5059944009155,283847,
5059944010014,285633,
5059944009094,283843,
8711571004725,72799,
8711571004725,72821,
5412588023176,231784,
5412588023176,231785,
5010228006802,288682,
5010228006802,288683,
5010228006529,280468,
5010228006529,280654,
5010228006772,287385,
5010228006772,287386,
5010228005287,259701,
5010228005287,259702,
5010228006741,288685,
5010228006741,288686,
5010228077482,138810,
5010228077482,138820,
5010228004570,251457,
5010228004570,251458,
5010228078014,226897,
5010228078014,247274,
5010228005218,258592,
5010228005218,258593,
5010228050003,128104,
5010228050003,128105,
5010228051208,113983,
5010228051208,113984,
5010228050560,113967,
5010228050560,113968,
5010228005195,258672,
5010228005195,258906,
5010228004945,255937,
5010228004945,255938,
5010228004914,252654,
5010228004914,252655,
5010228005409,281265,
5010228005409,281266,
5010228004341,254478,
5010228004341,263766,
5010228004525,251467,
5010228004525,253119,
5010228004600,251468,
5010228004600,251469,
5010228004587,251459,
5010228004587,251460,
5010228004532,251455,
5010228004532,251456,
6007788005597,282358,
6007788005597,282359,
5060253235869,231214,
0850035608920,285428,
0850035608937,285435,
0850035608944,285436,
5020379169516,277781,
5020379176149,288888,
8711327539624,275209,
8711327539624,279428,
8711327539877,275419,
8711327539877,279429,
8711327373969,254166,
8711327373969,279425,
8711327370708,254167,
8711327370708,254547,
8711327373105,254165,
8711327373105,254546,
8711327386334,254197,
8711327386334,279426,
8711327373013,254164,
8711327373013,254548,
5010238021864,279092,
5010238016716,285207,
5900130037110,278295,
5010238019489,259253,
5010238016754,285208,
5010238014316,242712,
5010693411606,48641,
5010693308449,206124,
5010238013814,207733,
5010238020171,284056,
5010238013678,209035,
8711327580244,285235,
8711327535138,276019,
8711327529793,274394,
5020379089029,195226,
5020379089029,195227,
5020379128186,223758,
5020379128186,223759,
5020379116725,222264,
5020379116725,222266,
5020379173766,283618,
5020379173766,283619,
5020379146180,243856,
5020379146180,243858,
5020379064620,195259,
5020379064620,195262,
5020379089128,195249,
5020379089128,195250,
5020379089104,200652,
5020379089104,195258,
5020379089067,195252,
5020379089067,195253,
5020379089005,195169,
5020379089005,195223,
5020379089166,195254,
5020379089166,195256,
5020379176088,288652,
5020379176156,288646,
5020379176156,288648,
5010238022397,288062,
5010238022397,288063,
5020379176408,288596,
5020379176408,288598,
5020379176040,288657,
5020379176446,288614,
5020379176446,288615,
5020379176422,288599,
5020379176422,288612,
5020379176064,288655,
5020379176460,288616,
5020379176460,288617,
5020379169332,277689,
5020379169332,282189,
5010238022410,288028,
5010238022410,288029,
5020379176019,288656,
5020379173476,283632,
5020379173476,283633,
5020379173490,283634,
5020379173490,283635,
8711327319714,244174,
8711327318373,234422,
8711327320109,247412,
5010238202003,278298,
5026646453005,243933,
5026646455801,249196,
5026646456808,249197,
5026646000216,243934,
5026646000315,243937,
5026646459601,233389,
5410126137002,284354,
8711327480537,265834,
8712100836169,202786,
8711327574991,283297,
8711327583610,284468,
8711327583023,284486,
8711327575011,283298,
8717163691618,244703,
8712100836275,202787,
5000159460903,211211,
5900130033877,255093,
5010238013852,239365,
5020379176125,288649,
8711327544147,275654,
5010238021765,284359,
5010238297115,286447,
5204739613820,284366,
8712100889288,211095,
8712100889233,202785,
5020379176101,288653,
5012168084186,127216,
5012168084186,127218,
5015587000010,667568,
5015587000010,667576,
5010238120086,72138,
8711327576957,285233,
5010603000739,248099,
5010603000739,248102,
8000920401170,432960,
8712100888274,202802,
8711327575646,738633,
5014733002373,277655,
5014733002373,277656,
10850035608835,288113,
0850035608869,287596,
5020379169516,277781,
5020379176149,288888,
8711327539624,275209,
8711327539624,279428,
8711327539877,275419,
8711327539877,279429,
8711327373969,254166,
8711327373969,279425,
8711327370708,254167,
8711327370708,254547,
8711327373105,254165,
8711327373105,254546,
8711327386334,254197,
8711327386334,279426,
8711327373013,254164,
8711327373013,254548,
5010238021864,279092,
5010238016716,285207,
5900130037110,278295,
5010238019489,259253,
5010238016754,285208,
5010238014316,242712,
5010693411606,48641,
5010693308449,206124,
5010238013814,207733,
5010238020171,284056,
5010238013678,209035,
8711327580244,285235,
8711327535138,276019,
8711327529793,274394,
5020379089029,195226,
5020379089029,195227,
5020379128186,223758,
5020379128186,223759,
5020379116725,222264,
5020379116725,222266,
5020379173766,283618,
5020379173766,283619,
5020379146180,243856,
5020379146180,243858,
5020379064620,195259,
5020379064620,195262,
5020379089128,195249,
5020379089128,195250,
5020379089104,200652,
5020379089104,195258,
5020379089067,195252,
5020379089067,195253,
5020379089005,195169,
5020379089005,195223,
5020379089166,195254,
5020379089166,195256,
5020379176088,288652,
5020379176156,288646,
5020379176156,288648,
5010238022397,288062,
5010238022397,288063,
5020379176408,288596,
5020379176408,288598,
5020379176040,288657,
5020379176446,288614,
5020379176446,288615,
5020379176422,288599,
5020379176422,288612,
5020379176064,288655,
5020379176460,288616,
5020379176460,288617,
5020379169332,277689,
5020379169332,282189,
5010238022410,288028,
5010238022410,288029,
5020379176019,288656,
5020379173476,283632,
5020379173476,283633,
5020379173490,283634,
5020379173490,283635,
8711327319714,244174,
8711327318373,234422,
8711327320109,247412,
5010238202003,278298,
5026646453005,243933,
5026646455801,249196,
5026646456808,249197,
5026646000216,243934,
5026646000315,243937,
5026646459601,233389,
5410126137002,284354,
8711327480537,265834,
8712100836169,202786,
8711327574991,283297,
8711327583610,284468,
8711327583023,284486,
8711327575011,283298,
8717163691618,244703,
8712100836275,202787,
5000159460903,211211,
5900130033877,255093,
5010238013852,239365,
5020379176125,288649,
8711327544147,275654,
5010238021765,284359,
5010238297115,286447,
5204739613820,284366,
8712100889288,211095,
8712100889233,202785,
5020379176101,288653,
5012168084186,127216,
5012168084186,127218,
5015587000010,667568,
5015587000010,667576,
5010238120086,72138,
8711327576957,285233,
5010603000739,248099,
5010603000739,248102,
8000920401170,432960,
8712100888274,202802,
8711327575646,738633,
5014733002373,277655,
5014733002373,277656,
10850035608835,288113,
0850035608869,287596,
5000116046867,242763,
5000116046867,258703,
5020379145862,247076,
5057624566660,284357,
5057624566660,284358,
5741300038458,130957,
5741300038458,131236,
0000020527778,52777,
0000026516127,651612,
5020379064804,142608,
5020379064804,142609,
5020379064927,142526,
5020379064927,142527,
0000025875805,587580,
5059944005539,279357,
5059944005539,279358,
5707196008975,199064,
5707196008975,214828,
5020379064828,142578,
5020379064828,142579,
5020379064767,142584,
5020379064767,142585,
5020379064941,142586,
5020379064941,142587,
0000027540022,754002,
0000020755188,75518,
0000027536995,753699,
0000027536735,753673,
0000025752809,575280,
0000028773801,877380,
0000027535417,753541,
8436039224261,18188,
8436039220089,18379,
8436039221109,120874,
8436039222762,126819,
5020379064781,142606,
5020379064781,142607,
0765573691726,18187,
4005614000282,697530,
4005614000282,697550,
12024174060009,285993,
5000116123902,256992,
5000116123902,279436,
5099556011887,154959,
5099556011887,155753,
5000116112050,236742,
5000116112050,236743,
5000116111800,239441,
5000116111800,258702,
5000116101641,99725,
5000116101641,99726,
5020379078429,187235,
5020379078429,187236,
5020379133166,232917,
5020379133166,232919,
5020379078405,187238,
5020379078405,187239,
5010397005682,220212,
5010397005682,220213,
5020379078382,184936,
5020379078382,184938,
15060329699554,251414,
15060329699554,251415,
5020379051057,129979,
5020379051057,129982,
5020379056489,138804,
5020379056489,138805,
5020379146029,251653,
5020379146029,245137,
5020379078344,184951,
5020379078344,184953,
5020379130363,226532,
5020379130363,226533,
5020379041867,122682,
5020379041867,122683,
5020379041843,122684,
5020379041843,122685,
5020379076159,194547,
5020379076159,194549,
5020379041829,122688,
5020379041829,122692,
5020379051071,129983,
5020379051071,129984,
5020379128322,226534,
5020379128322,226535,
5020379130370,226536,
5020379130370,226537,
5020379078368,184954,
5020379078368,184955,
5020379041881,122686,
5020379041881,122687,
5020379051033,129987,
5020379051033,129988,
5020379051118,129985,
5020379051118,129986,
5020379088909,194545,
5020379088909,194546,
5020379146043,251651,
5020379146043,245135,
5012216710692,73419,
5012216710692,73442,
10745114579024,134392,
10745114579017,134369,
10745114579000,119728,
4005614324531,281515,
4005614324531,281516,
4005614032030,281517,
4005614032030,281518,
5034231001210,52933,
5034231001210,52932,
5034231002019,52927,
5034231002019,52926,
5034231004013,163460,
5034231530802,163462,
5034231530802,163463,
5059944005553,279363,
5059944005553,279365,
7891515961251,263564,
7798016102599,93154,
7798016102599,93155,
0745114579034,284839,
0745114579034,284841,
5060329692244,203974,
5060329692237,225878,
15060329690322,232295,
0000021125638,112563,
05060329699298,103516,
05060329699298,103517,
5060104240066,78349,
5060104240066,78350,
10745114579277,286332,
10745114579277,286333,
4005614000282,697530,
4005614000282,697550,
12024174060009,285993,
5000116123902,256992,
5000116123902,279436,
5099556011887,154959,
5099556011887,155753,
5000116112050,236742,
5000116112050,236743,
5000116111800,239441,
5000116111800,258702,
5000116101641,99725,
5000116101641,99726,
5020379078429,187235,
5020379078429,187236,
5020379133166,232917,
5020379133166,232919,
5020379078405,187238,
5020379078405,187239,
5010397005682,220212,
5010397005682,220213,
5020379078382,184936,
5020379078382,184938,
15060329699554,251414,
15060329699554,251415,
5020379051057,129979,
5020379051057,129982,
5020379056489,138804,
5020379056489,138805,
5020379146029,251653,
5020379146029,245137,
5020379078344,184951,
5020379078344,184953,
5020379130363,226532,
5020379130363,226533,
5020379041867,122682,
5020379041867,122683,
5020379041843,122684,
5020379041843,122685,
5020379076159,194547,
5020379076159,194549,
5020379041829,122688,
5020379041829,122692,
5020379051071,129983,
5020379051071,129984,
5020379128322,226534,
5020379128322,226535,
5020379130370,226536,
5020379130370,226537,
5020379078368,184954,
5020379078368,184955,
5020379041881,122686,
5020379041881,122687,
5020379051033,129987,
5020379051033,129988,
5020379051118,129985,
5020379051118,129986,
5020379088909,194545,
5020379088909,194546,
5020379146043,251651,
5020379146043,245135,
5012216710692,73419,
5012216710692,73442,
10745114579024,134392,
10745114579017,134369,
10745114579000,119728,
4005614324531,281515,
4005614324531,281516,
4005614032030,281517,
4005614032030,281518,
5034231001210,52933,
5034231001210,52932,
5034231002019,52927,
5034231002019,52926,
5034231004013,163460,
5034231530802,163462,
5034231530802,163463,
5059944005553,279363,
5059944005553,279365,
7891515961251,263564,
7798016102599,93154,
7798016102599,93155,
0745114579034,284839,
0745114579034,284841,
5060329692244,203974,
5060329692237,225878,
15060329690322,232295,
0000021125638,112563,
05060329699298,103516,
05060329699298,103517,
5060104240066,78349,
5060104240066,78350,
10745114579277,286332,
10745114579277,286333,
5397005909762,275136,
5397005909762,275137,
5020379117524,223963,
5020379117524,223964,
5011295163245,958058,
5011295163245,958009,
5020379022972,106673,
5020379022972,106675,
5397005027749,275224,
5397005027749,275225,
5020379031523,113442,
5020379031523,113443,
5020379024099,108153,
5020379024099,108154,
5020379080453,181257,
5020379080453,181258,
5020379012218,97148,
5020379012218,97149,
5020379080491,181389,
5020379080491,181392,
5020379012225,97152,
5020379012225,97153,
5059697996696,273068,
5059697996696,273069,
5020379031509,113438,
5020379031509,113439,
5397005909656,264233,
5397005909656,264235,
8420063016237,195335,
8420063016237,195336,
8420063016244,195326,
8420063016244,195327,
8420063016312,195380,
8420063016312,195381,
8420063016282,195368,
8420063016282,195369,
8420063021873,251104,
8420063021873,251105,
8420063016350,195392,
8420063016350,195393,
8420063016459,195452,
8420063016459,195454,
8420063016473,195459,
8420063016473,195460,
8420063016275,195376,
8420063016275,195377,
8420063016381,195402,
8420063016381,195403,
8420063016398,195457,
8420063016398,195458,
8420063016435,195407,
8420063016435,195408,
8420063016374,195399,
8420063016374,195400,
8420063016305,195373,
8420063016305,195374,
8420063016336,195385,
8420063016336,195386,
8420063016442,240029,
8420063016442,195502,
8420063021880,251268,
8420063021880,251269,
8420063016367,195394,
8420063016367,195395,
8420063016541,195470,
8420063016541,195472,
8420063016480,195467,
8420063016480,195468,
8420063016268,195364,
8420063016268,195365,
8420063016411,195449,
8420063016411,195450,
5059944008981,285075,
5059697995958,273602,
5059697995958,273603,
5059697996191,274815,
5059697996191,274816,
5059697995699,272926,
5059697995699,272927,
5059697995354,274757,
5059697995354,274758,
5059697995934,273323,
5059697995934,273913,
5059697996146,274618,
5059697996146,274619,
5059697996177,274645,
5059697996177,274646,
5059944011189,285055,
5059944011202,285134,
5059944011226,285124,
5059697996115,274648,
5059697996115,274649,
5059697996030,273338,
5059697996030,273353,
5059697996238,273103,
5059697996238,273104,
5059697995729,272923,
5059697995729,272924,
5059697995385,274759,
5059697995385,274762,
5059944008929,285058,
5059944009216,285084,
5059944001784,274763,
5059944001784,274764,
5010188000988,280517,
5010188000988,280518,
5010188001008,280513,
5010188001008,280514,
5010188000940,280519,
5010188000940,280532,
5020379067638,146214,
5020379067638,146215,
5397005909762,275136,
5397005909762,275137,
5020379117524,223963,
5020379117524,223964,
5011295163245,958058,
5011295163245,958009,
5020379022972,106673,
5020379022972,106675,
5397005027749,275224,
5397005027749,275225,
5020379031523,113442,
5020379031523,113443,
5020379024099,108153,
5020379024099,108154,
5020379080453,181257,
5020379080453,181258,
5020379012218,97148,
5020379012218,97149,
5020379080491,181389,
5020379080491,181392,
5020379012225,97152,
5020379012225,97153,
5059697996696,273068,
5059697996696,273069,
5020379031509,113438,
5020379031509,113439,
5397005909656,264233,
5397005909656,264235,
8420063016237,195335,
8420063016237,195336,
8420063016244,195326,
8420063016244,195327,
8420063016312,195380,
8420063016312,195381,
8420063016282,195368,
8420063016282,195369,
8420063021873,251104,
8420063021873,251105,
8420063016350,195392,
8420063016350,195393,
8420063016459,195452,
8420063016459,195454,
8420063016473,195459,
8420063016473,195460,
8420063016275,195376,
8420063016275,195377,
8420063016381,195402,
8420063016381,195403,
8420063016398,195457,
8420063016398,195458,
8420063016435,195407,
8420063016435,195408,
8420063016374,195399,
8420063016374,195400,
8420063016305,195373,
8420063016305,195374,
8420063016336,195385,
8420063016336,195386,
8420063016442,240029,
8420063016442,195502,
8420063021880,251268,
8420063021880,251269,
8420063016367,195394,
8420063016367,195395,
8420063016541,195470,
8420063016541,195472,
8420063016480,195467,
8420063016480,195468,
8420063016268,195364,
8420063016268,195365,
8420063016411,195449,
8420063016411,195450,
5059944008981,285075,
5059697995958,273602,
5059697995958,273603,
5059697996191,274815,
5059697996191,274816,
5059697995699,272926,
5059697995699,272927,
5059697995354,274757,
5059697995354,274758,
5059697995934,273323,
5059697995934,273913,
5059697996146,274618,
5059697996146,274619,
5059697996177,274645,
5059697996177,274646,
5059944011189,285055,
5059944011202,285134,
5059944011226,285124,
5059697996115,274648,
5059697996115,274649,
5059697996030,273338,
5059697996030,273353,
5059697996238,273103,
5059697996238,273104,
5059697995729,272923,
5059697995729,272924,
5059697995385,274759,
5059697995385,274762,
5059944008929,285058,
5059944009216,285084,
5059944001784,274763,
5059944001784,274764,
5010188000988,280517,
5010188000988,280518,
5010188001008,280513,
5010188001008,280514,
5010188000940,280519,
5010188000940,280532,
5020379067638,146214,
5020379067638,146215,
5020379024150,107802,
5020379024150,107803,
5020379025195,257476,
5020379025195,109423,
5020379054133,132028,
5020379054133,132029,
5020379047302,127323,
5020379047302,127325,
8710147604222,113463,
5020379029339,111579,
5020379029339,111592,
5020379012560,97952,
5020379038522,117404,
5020379031424,113377,
5020379031424,113378,
5020379054126,131772,
5020379054126,131773,
5020379024174,107795,
5020379024174,107796,
5020379012553,97951,
5020379010276,97165,
5010487756005,215965,
5010487756005,163264,
5020379174176,282854,
5020379174176,282856,
5020379010603,97138,
5020379010603,97142,
5020379080637,181704,
5020379018777,103207,
5020379018777,103208,
5060735733418,287934,
5060735733418,287935,
5060735733395,287943,
5060735733395,287944,
5060735732879,286763,
5060735732879,286764,
5060735733371,287737,
5060735733371,287738,
5060735733364,287932,
5060735733364,287933,
5060735733388,287746,
5060735733388,287747,
5060735733401,287936,
5060735733401,287937,
5020224000070,243834,
5020224000070,243835,
5059697996436,274536,
5059697996436,274537,
5059944000855,274792,
5059944000855,274793,
5059944000992,274802,
5059944000992,274804,
5059697996351,273472,
5059697996351,273473,
5059697996405,273448,
5059697996405,273449,
5059944000770,274785,
5059944000770,274786,
5059697996382,273446,
5059697996382,273447,
5059697996276,273098,
5059697996276,273099,
5059944000893,274796,
5059944000893,274797,
5059944002675,275034,
5059944002675,275035,
5059944000930,274807,
5059944000930,274808,
5020379024150,107802,
5020379024150,107803,
5020379025195,257476,
5020379025195,109423,
5020379054133,132028,
5020379054133,132029,
5020379047302,127323,
5020379047302,127325,
8710147604222,113463,
5020379029339,111579,
5020379029339,111592,
5020379012560,97952,
5020379038522,117404,
5020379031424,113377,
5020379031424,113378,
5020379054126,131772,
5020379054126,131773,
5020379024174,107795,
5020379024174,107796,
5020379012553,97951,
5020379010276,97165,
5010487756005,215965,
5010487756005,163264,
5020379174176,282854,
5020379174176,282856,
5020379010603,97138,
5020379010603,97142,
5020379080637,181704,
5020379018777,103207,
5020379018777,103208,
5060735733418,287934,
5060735733418,287935,
5060735733395,287943,
5060735733395,287944,
5060735732879,286763,
5060735732879,286764,
5060735733371,287737,
5060735733371,287738,
5060735733364,287932,
5060735733364,287933,
5060735733388,287746,
5060735733388,287747,
5060735733401,287936,
5060735733401,287937,
5020224000070,243834,
5020224000070,243835,
5059697996436,274536,
5059697996436,274537,
5059944000855,274792,
5059944000855,274793,
5059944000992,274802,
5059944000992,274804,
5059697996351,273472,
5059697996351,273473,
5059697996405,273448,
5059697996405,273449,
5059944000770,274785,
5059944000770,274786,
5059697996382,273446,
5059697996382,273447,
5059697996276,273098,
5059697996276,273099,
5059944000893,274796,
5059944000893,274797,
5059944002675,275034,
5059944002675,275035,
5059944000930,274807,
5059944000930,274808,
5020379165617,271645,
5020379165617,271646,
8033481490826,1020825,
5060608080441,288583,
5060608080441,288584,
5020379080262,181195,
05020379080620,181639,
5020379034395,103075,
5020379034425,115542,
5020379055819,138079,
5020379055819,138092,
5059944012056,286687,
5059944012056,286688,
5020379067973,153252,
5020379067973,153253,
5020379014267,99783,
5020379030878,112705,
5020379030878,112707,
5010487350364,183703,
5010487350364,163184,
5020379080033,215036,
5020379080033,180479,
5020379000468,529776,
5020379055802,138077,
5020379055802,138078,
5020379019071,103255,
5020379019071,103256,
5020379045155,125805,
5020379045155,125806,
5020379055765,138052,
5020379055765,138053,
5020379117104,220477,
5020379117104,220478,
5020379022729,107133,
5020379022729,107134,
5010487974980,162732,
05020379034937,116713,
05020379023009,106289,
5020379048996,128788,
5020379048996,128789,
5020379034388,103063,
5020379012706,97910,
5020379109093,217378,
5020379109093,217379,
5020379055833,138095,
5020379055833,138096,
5020379022743,107135,
5020379022743,107137,
5020379042130,123396,
5020379042130,123397,
