18/07/20,13:06:08,01,5060391623825
18/07/20,13:06:13,01,5060391623825
18/07/20,13:06:16,01,5060391623825
18/07/20,13:07:21,01,5034660021582
18/07/20,13:07:26,01,50184453
18/07/20,13:07:36,01,20453756
18/07/20,13:07:49,01,5010421073502
18/07/20,13:07:54,01,5010421073793
18/07/20,13:08:00,01,5010421073755
